family,sigma,stride,class,seed,split,n_frames,L,R,eta,speed_mean,speed_std,speed_max,speed_change_mean_signed,speed_change_mean_abs,speed_change_max_abs,mean_cosine,angle_valid_fraction,efficiency_valid_flag,efficiency_valid_flag_calibrated,angle_valid_fraction_calibrated,n_angles,n_angles_valid,e95
A,0.05,16,return,1005,test,9,1.1689155584580986,0.04314619298577685,0.03691130011366299,1.1689155584580986,1.5373398522973356,3.830360117719323,-0.09540412393217094,8.618694708432711,28.783143856011463,0.32260669176213563,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1006,test,9,0.9341894264230237,0.03675943687018345,0.039349018336606485,0.9341894264230237,1.0288014977119262,2.8545129892116488,0.019961524835748472,6.124332639935977,20.98590228056544,0.20781235217794272,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1007,test,9,1.2179456205052486,0.027051649649425934,0.022210884619137523,1.2179456205052486,1.59346879812578,3.96924112445166,-0.0017296618104769884,8.73253227644758,30.105398344147485,0.4044163062397376,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1008,test,9,0.684776909201976,0.046642321039575316,0.06811316271445433,0.684776909201976,0.6221005431019289,1.7862747868194409,0.20954852915087038,3.590642841941848,12.378863946094977,0.3268329504193794,1.0,1.0,0.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1009,test,9,0.914754162478269,0.030501983625156923,0.03334446004871995,0.914754162478269,1.0472247523883949,2.739282615922644,-0.04650899142190162,5.799395361570446,20.460665235473215,0.4800561714667377,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1010,test,9,1.1812469962809184,0.025931337588099956,0.021952510922561612,1.1812469962809184,1.5495224499480904,3.8628085927051057,-0.0009157533313008948,9.003622243461658,29.14176412825215,0.18118404757388765,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1011,test,9,0.3158457482921381,0.035734342860356205,0.11313859076331183,0.3158457482921381,0.06290991264033334,0.41918892770266725,0.04049262916215923,0.675510569443132,1.850267806405455,0.3634440151432595,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,return,1012,test,9,1.0412192906163371,0.03964228174025413,0.03807294207619642,1.0412192906163371,1.3168872094926405,3.3203563537408476,-0.10282995937269616,7.52142815760016,24.81370871899121,0.2810357732219479,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1013,test,9,1.1259659446542436,0.026971760614107547,0.023954330716805035,1.1259659446542436,1.3227837529798923,3.416527522232796,-0.034605916126659864,7.070909772058902,24.279810333932186,0.43607917943739094,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1014,test,9,1.0175727405876724,0.026769187861835936,0.026306903471466907,1.0175727405876724,1.371288422201327,3.3910771683166194,-0.05295810134504385,7.579259023650965,25.23798377611379,0.21738374296639756,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,ramp,1000,train,9,0.8413210941158724,0.425557569984128,0.5058206349043679,0.8413210941158724,1.0051996171834818,3.3637445354610946,0.29235758674635043,7.151354904383111,22.901948843150834,0.5323044686246191,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,ramp,1001,train,9,0.8524339358021606,0.48932485545249815,0.5740325846976421,0.8524339358021606,0.9386512804519855,3.305681212226317,-0.22322147851353794,7.1272335212034506,21.300437200641614,-0.15681191082682971,1.0,1.0,1.0,0.0,7,7,0.057375390242124326
A,0.05,16,ramp,1002,train,9,0.7544039583211707,0.47471274101032673,0.6292553687904012,0.7544039583211707,0.9122735638900025,3.132696316163881,0.4155828128789751,6.519471917781471,21.99853676145625,-0.10049067665120491,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,ramp,1003,train,9,0.7814045068069795,0.3968030150581492,0.5078074308524131,0.7814045068069795,1.005388588073877,3.429488437182089,0.20687047446181786,7.84255207899943,25.150773721752053,0.4123729264114387,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,ramp,1004,train,9,0.8603420722413097,0.5540215905975836,0.6439550133289205,0.8603420722413097,1.145282061071764,3.6609245646033517,-0.0017226967329553946,7.9499992655099145,25.957422001036733,0.3829775367593665,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,ramp,1005,test,9,0.7051674233437532,0.38245283737064745,0.5423574951280901,0.7051674233437532,0.7449797350522224,2.557191722620993,0.6514774688999607,6.406192751371374,18.495829953776205,0.5879332848475883,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,ramp,1006,test,9,1.0539051480018429,0.5648162928282757,0.5359270650676128,1.0539051480018429,1.0004872235264695,2.594049518217112,0.11849781275760256,5.623208648966178,18.219846719278262,0.30873121153041005,1.0,1.0,1.0,0.2857142857142857,7,7,0.057375390242124326
A,0.05,16,ramp,1007,test,9,0.6874731276574488,0.39705648059715204,0.5775592741349966,0.6874731276574488,0.674981235409933,2.210923855281198,-0.08654657564409186,5.219130337642113,15.236895586941829,0.2769796189252088,1.0,1.0,0.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,ramp,1008,test,9,0.6873519616912657,0.40160774807961924,0.5842825371319844,0.6873519616912657,0.9739325395170442,3.256394468097057,-0.011219088717007861,7.037106038686334,23.434927938929974,0.32165981821199513,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,ramp,1009,test,9,0.6473391218594301,0.3959497068027099,0.611657311341505,0.6473391218594301,0.9135828858931555,3.048492803295714,-0.2627915772674133,6.716974351880987,22.804242677619843,0.09746572202311048,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,ramp,1010,test,9,0.8465319530221986,0.5153614741812208,0.6087915197309822,0.8465319530221986,1.098130767257127,3.6049901101095805,-0.007042847484944913,7.655580641983482,26.35477493963648,0.3686111087256183,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,ramp,1011,test,9,0.7823320436632484,0.3992618371968124,0.5103483110921544,0.7823320436632484,1.025990588276824,3.480893742434891,0.3910923221818991,7.154507388001463,23.285884102674597,0.26596037313461557,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,ramp,1012,test,9,0.682116769575114,0.39876502523174945,0.5845993574973058,0.682116769575114,0.5661918652268053,1.6833548272235235,0.005621161780568785,3.3197716672176574,10.241072013140146,0.13713902664935929,1.0,1.0,0.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,ramp,1013,test,9,1.0693189158458678,0.5289742135688534,0.4946833032972364,1.0693189158458678,1.1643727222660682,3.1941780101677315,0.4284881649689411,7.056475913591988,20.921190146200164,0.3760298176815175,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,ramp,1014,test,9,0.9403847370564116,0.5072308942771425,0.5393865662525261,0.9403847370564116,1.1179650679346707,3.2278961891672386,0.5577740268463428,6.520354210370938,23.18361355682613,0.2694355620629666,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,jump,1000,train,9,0.888365116953604,0.3741808798257835,0.42120168012554415,0.888365116953604,0.9194807062072251,3.1321145963810144,0.3185833188409717,7.159228757320602,23.953661342169568,0.39875030277605955,1.0,1.0,1.0,0.2857142857142857,7,7,0.057375390242124326
A,0.05,16,jump,1001,train,9,1.0069388727397617,0.5906163583507923,0.5865463876111913,1.0069388727397617,1.3979121316492364,4.658557649699369,0.3170551556342066,10.550484624010096,34.402922737905676,0.5354791518841141,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,jump,1002,train,9,0.7524665076648797,0.5434282581843759,0.7221959418111383,0.7524665076648797,1.2712924138166648,4.110782811778378,-0.07263361561930289,9.18032140435825,30.43738774159927,0.09392985688252768,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1003,train,9,0.7734352241980916,0.4243790418762265,0.548693709051367,0.7734352241980916,1.0992613638449857,3.6635831790464555,0.06493860368068129,8.14514546142291,28.012258042852828,0.42452653467406715,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1004,train,9,0.7636313638419503,0.47595820948471845,0.6232826885083627,0.7636313638419503,1.2239875541947034,3.996507818345951,0.18280522661143042,8.554842597482814,30.251666618465148,0.43158413622989034,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1005,test,9,0.8849667808344222,0.5363440880568732,0.6060612665609462,0.8849667808344222,1.3108087265321944,4.333461942421131,0.23195783590405591,9.66765421599072,32.37865219154818,0.3542655681681736,1.0,1.0,1.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1006,test,9,0.9055990977255217,0.5057369921503865,0.558455715581632,0.9055990977255217,1.0486661797467847,3.5634354286142917,0.8796175686456463,8.525349373675196,26.434984237477952,0.24943123047212165,1.0,1.0,1.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1007,test,9,0.8554275375383131,0.518027452360517,0.6055772460298139,0.8554275375383131,1.4097456398291603,4.565416040362523,0.013774985902294392,11.103140271582372,34.90638961659162,-0.03644164685263729,1.0,1.0,1.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1008,test,9,0.9406638073757394,0.5446488988558841,0.5790048416716953,0.9406638073757394,1.3397724856684956,4.413156150861913,0.06512729918204789,11.103114936030398,33.951071979938455,0.37344631485458246,1.0,1.0,1.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1009,test,9,0.8126054457356866,0.519637819097892,0.6394712487158408,0.8126054457356866,1.1718179714405927,3.8514363269086713,0.41420894504959244,9.45013385958236,28.80348734216311,0.19174220788770416,1.0,1.0,1.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1010,test,9,1.008036854110222,0.5837736557317699,0.5791193579396038,1.008036854110222,1.4005746527266973,4.6117633185230025,0.1613131054701183,10.22956145031452,34.40132801147256,0.6478064756532497,1.0,1.0,1.0,0.2857142857142857,7,7,0.057375390242124326
A,0.05,16,jump,1011,test,9,0.833243826410428,0.5635702845328135,0.6763569877986922,0.833243826410428,1.366611881135767,4.443273523890737,-0.009966869439295018,9.93210767026782,32.638001984477654,0.3593451779315674,1.0,1.0,1.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1012,test,9,0.8463980735441639,0.45156883798034403,0.5335182724240709,0.8463980735441639,1.068740107907425,3.6438160884183044,0.05737774361799351,8.204332401922551,26.269108417775303,0.39769505367173597,1.0,1.0,1.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1013,test,9,1.0660967738912168,0.5919381850667654,0.5552386983652631,1.0660967738912168,1.4151028903309344,4.672039361411434,1.3206696138785705,11.252441283092267,35.387055661952964,0.2435123735331345,1.0,1.0,1.0,0.0,7,7,0.057375390242124326
A,0.05,16,jump,1014,test,9,0.7263836361285927,0.45612337307526446,0.6279372915203122,0.7263836361285927,0.9800969889205002,3.288255129591267,-0.008472482996497912,8.282530177117158,24.599395912643406,0.17337090970315033,1.0,1.0,0.0,0.0,7,7,0.057375390242124326
B,0.0,8,return,1000,train,17,1.3601377862847257,0.0,0.0,1.3601377862847257,1.654659338699261,4.966761891501723,0.0,19.47522041482053,53.355194753482905,-0.2881879158266011,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,return,1001,train,17,1.4391852574602106,0.0,0.0,1.4391852574602106,1.8560063492671754,5.713240845836466,0.0,22.846491244176597,54.241040427159334,-0.24773798814617048,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,return,1002,train,17,1.472885957993503,0.0,0.0,1.472885957993503,1.9360039626386565,5.66880791208769,0.0,21.282220022478462,62.66467078759449,-0.35454857821468694,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,return,1003,train,17,1.3155995600338732,0.0,0.0,1.3155995600338732,1.708787923041409,4.745603726597496,-9.473903143468002e-16,19.886602979351316,57.90178948836714,-0.35912145925846106,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,return,1004,train,17,1.4142903489403345,0.0,0.0,1.4142903489403345,1.8762831087368426,5.787556482116269,0.0,21.721605206532047,55.79416195711289,-0.2834461480765635,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,return,1005,test,17,1.2540902627519004,0.0,0.0,1.2540902627519004,1.6857808837594237,4.349418885643146,0.0,18.287201807534167,59.17447849450845,-0.2724100564007832,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,return,1006,test,17,1.4899882445896102,0.0,0.0,1.4899882445896102,2.1060668186216303,6.309934175601265,0.0,25.8295306568569,65.81229692932109,-0.17337793278762065,0.4666666666666667,1.0,1.0,0.4666666666666667,15,7,0.0
B,0.0,8,return,1007,test,17,1.3010658349177542,0.0,0.0,1.3010658349177542,1.6258061778729471,5.01169697537123,0.0,18.917999440973514,54.021303451395084,-0.2757612332362255,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,return,1008,test,17,1.2254693516902626,0.0,0.0,1.2254693516902626,1.7281979174218733,5.134648656678669,0.0,19.800921991513903,64.29623241433929,-0.1847565276119306,0.4666666666666667,1.0,1.0,0.4666666666666667,15,7,0.0
B,0.0,8,return,1009,test,17,1.2837380436555683,0.0,0.0,1.2837380436555683,1.7721020135696923,5.5008024244200655,0.0,21.789289234220277,64.212819190015,-0.3184172719129495,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,return,1010,test,17,1.258186685316386,0.0,0.0,1.258186685316386,1.691971392449698,4.936359212164267,0.0,19.14009227908865,58.579111956883,-0.3647898059783771,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,return,1011,test,17,1.3280689812855835,0.0,0.0,1.3280689812855835,1.8407829036450616,5.675407694254686,9.473903143468002e-16,21.364280718154234,63.62498580719145,-0.17209862077801621,0.4666666666666667,1.0,1.0,0.4666666666666667,15,7,0.0
B,0.0,8,return,1012,test,17,1.3789223227762308,0.0,0.0,1.3789223227762308,1.8740842296012097,5.506934538132981,0.0,22.029218339475452,59.97485463524825,-0.39968108979859984,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,return,1013,test,17,1.4007148256207138,0.0,0.0,1.4007148256207138,1.755064236799315,5.027234193008022,0.0,19.771784639138012,50.320214306290225,-0.29432995808520274,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,return,1014,test,17,1.4553906344964194,0.0,0.0,1.4553906344964194,2.0502238310732874,6.647444457406562,0.0,25.645481409165352,78.67467241608716,-0.1819548265089132,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,ramp,1000,train,17,0.8160176440065088,0.451204101137028,0.5529342465215483,0.8160176440065088,1.1680411587053148,4.024415239759278,-1.1842378929335003e-16,8.860553113300767,34.15109172923323,-0.24009350929524848,0.6666666666666666,1.0,1.0,0.6666666666666666,15,10,0.0
B,0.0,8,ramp,1001,train,17,0.7969473017393149,0.43590715864741786,0.546971120544687,0.7969473017393149,1.0795461303669156,3.45040395503485,0.0,7.360861770741013,33.457281210331516,-0.32914504124697597,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,ramp,1002,train,17,0.8162181533950909,0.4582361328511227,0.5614137972122671,0.8162181533950909,1.2365884027585832,4.2008902126667405,0.0,9.02753121247323,31.338416143578087,-0.4589936595500978,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,ramp,1003,train,17,0.8472331235526169,0.4524433990000764,0.5340246815456073,0.8472331235526169,1.14449482737412,3.7698688667682365,0.0,8.042386915772237,32.199529932561305,-0.20760274680642302,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,ramp,1004,train,17,0.7719814097612039,0.42532941569624044,0.550958106397675,0.7719814097612039,1.09094085579689,3.600067828968303,0.0,7.680144701799046,30.358358696170598,-0.3863031899892956,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,ramp,1005,test,17,0.7944017624092825,0.4495421084024864,0.5658876020605786,0.7944017624092825,1.291536548257665,4.573460656315095,0.0,9.918048203176717,40.40476289173148,-0.20933950811368413,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,ramp,1006,test,17,0.8742802840541304,0.482181164364087,0.5515178291887834,0.8742802840541304,1.149917531847173,3.6060518447247514,0.0,7.692910602079469,30.992657758463864,-0.5899353625439192,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,ramp,1007,test,17,0.7967810420573428,0.4433665161140324,0.556447119988234,0.7967810420573428,1.1604795599951574,3.7976399658055024,-5.921189464667501e-17,8.101631927051738,31.897120352672275,-0.268344838389761,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,ramp,1008,test,17,0.7770367283792862,0.4311185370046576,0.5548238857433011,0.7770367283792862,1.0500532320641867,3.346697277986123,0.0,7.1396208597037285,28.875061387315696,-0.626371070801213,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,ramp,1009,test,17,0.7315846516616474,0.41441985747318905,0.5664687695838311,0.7315846516616474,1.08900918843258,3.5771793994110896,-2.960594732333751e-17,7.884623838469565,34.13076082294783,-0.47718839277293235,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,ramp,1010,test,17,0.774640799161556,0.4384389721097834,0.5659900338122318,0.774640799161556,1.117618199475012,3.5658910185499435,0.0,7.607234172906546,32.78345694459264,-0.5568337853312162,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,ramp,1011,test,17,0.8242719296963903,0.4647975101116003,0.5638885583339013,0.8242719296963903,1.165122388328777,3.500874408679725,0.0,7.632278268589758,35.32499616304861,-0.6459607484173543,0.6,1.0,1.0,0.6,15,9,0.0
B,0.0,8,ramp,1012,test,17,0.787421384119829,0.45227485463704264,0.5743746153688607,0.787421384119829,1.1440470824159816,3.442026593042211,0.0,7.342990065156717,29.63306294069052,-0.5729533106736983,0.4666666666666667,1.0,1.0,0.4666666666666667,15,7,0.0
B,0.0,8,ramp,1013,test,17,0.8910688451783815,0.4606299645069005,0.5169409378404289,0.8910688451783815,1.158658973146622,3.4842824618241197,2.3684757858670006e-16,7.433135918558122,36.67946655364398,-0.0721013407443944,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,ramp,1014,test,17,0.768375199684999,0.44642793892465304,0.5810025350996094,0.768375199684999,1.1701267602921248,3.543276479206588,0.0,7.558989822307387,37.97078269850722,-0.5874046920760774,0.5333333333333333,1.0,1.0,0.5333333333333333,15,8,0.0
B,0.0,8,jump,1000,train,17,0.4296154071196063,0.4296154071196063,1.0,0.4296154071196063,1.6638933170483543,6.8738465139137,0.0,14.664205896349227,109.9815442226192,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1001,train,17,0.4541676538605454,0.4541676538605454,1.0,0.4541676538605454,1.7589837597879872,7.266682461768727,0.0,15.50225591843995,116.26691938829963,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1002,train,17,0.4445975976880895,0.4445975976880895,1.0,0.4445975976880895,1.721919091609796,7.113561563009432,0.0,15.175598001086788,113.81698500815091,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1003,train,17,0.424399012045758,0.424399012045758,1.0,0.424399012045758,1.6436903058001016,6.790384192732128,0.0,14.486152944495206,108.64614708371404,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1004,train,17,0.4212197710468893,0.4212197710468893,1.0,0.4212197710468893,1.6313771583579033,6.739516336750229,0.0,14.377634851733822,107.83226138800366,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1005,test,17,0.4782636246438346,0.4782636246438346,1.0,0.4782636246438346,1.8523070533423664,7.6522179943013535,0.0,16.32473172117622,122.43548790882166,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1006,test,17,0.45519379721238606,0.45519379721238606,1.0,0.45519379721238606,1.7629579959004873,7.283100755398177,0.0,15.53728161151611,116.52961208637083,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1007,test,17,0.4577787177498375,0.4577787177498375,1.0,0.4577787177498375,1.7729693500933064,7.3244594839974,0.0,15.625513565861121,117.1913517439584,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1008,test,17,0.42747865856870626,0.42747865856870626,1.0,0.42747865856870626,1.6556177254956859,6.8396585370993,0.0,14.591271545811841,109.4345365935888,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1009,test,17,0.45909563302876105,0.45909563302876105,1.0,0.45909563302876105,1.7780697410369433,7.345530128460177,0.0,15.670464274048378,117.52848205536283,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1010,test,17,0.47510505406746084,0.47510505406746084,1.0,0.47510505406746084,1.8400739621022502,7.6016808650793735,0.0,16.216919178835997,121.62689384126998,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1011,test,17,0.4484814216314977,0.4484814216314977,1.0,0.4484814216314977,1.7369610770622173,7.175702746103963,0.0,15.308165858355121,114.8112439376634,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1012,test,17,0.42356017133916635,0.42356017133916635,1.0,0.42356017133916635,1.6404414897133515,6.7769627414266616,0.0,14.457520515043544,108.43140386282658,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1013,test,17,0.4454466490336795,0.4454466490336795,1.0,0.4454466490336795,1.7252074533313408,7.127146384538872,0.0,15.204578953682926,114.03434215262195,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,8,jump,1014,test,17,0.46620416876422577,0.46620416876422577,1.0,0.46620416876422577,1.8056009815563183,7.459266700227612,0.0,15.913102293818906,119.3482672036418,nan,0.0,1.0,1.0,0.0,15,0,0.0
B,0.0,16,return,1000,train,9,1.1329792149254376,0.0,0.0,1.1329792149254376,1.2158733459923652,3.205969557003015,0.0,13.200986685740427,21.002974443439317,0.007710691518343404,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
B,0.0,16,return,1001,train,9,1.1628810709324182,0.0,0.0,1.1628810709324182,1.252726774923232,3.378680974626661,0.0,13.065254895429716,22.87542875065814,0.08254917162560056,0.5714285714285714,1.0,1.0,0.5714285714285714,7,4,0.0
B,0.0,16,return,1002,train,9,1.1334419598382386,0.0,0.0,1.1334419598382386,1.3573207952606494,3.422266902674742,0.0,13.81927797975827,26.868268428791687,0.014335472007336843,0.5714285714285714,1.0,1.0,0.5714285714285714,7,4,0.0
B,0.0,16,return,1003,train,9,1.09884203798687,0.0,0.0,1.09884203798687,1.2756511238179467,3.2727485325299512,0.0,13.685427631399174,21.717008449657495,0.03027751543415035,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
B,0.0,16,return,1004,train,9,1.0754617027948208,0.0,0.0,1.0754617027948208,1.2138616658608792,3.0368624914128346,0.0,11.246316397807925,23.434482662183033,0.058188642479762395,0.5714285714285714,1.0,1.0,0.5714285714285714,7,4,0.0
B,0.0,16,return,1005,test,9,1.0915552620243942,0.0,0.0,1.0915552620243942,1.2088989080661243,3.1121294548434055,0.0,11.398980513163897,22.539779880857786,0.12958774353561753,0.5714285714285714,1.0,1.0,0.5714285714285714,7,4,0.0
B,0.0,16,return,1006,test,9,1.123677985943325,0.0,0.0,1.123677985943325,1.2864623409902098,3.1549670878006326,0.0,11.326773574723402,25.23973670240506,0.14117817801874336,0.42857142857142855,1.0,1.0,0.42857142857142855,7,3,0.0
B,0.0,16,return,1007,test,9,1.0737903959462716,0.0,0.0,1.0737903959462716,1.1891699688673623,3.108304810420123,5.075305255429287e-16,13.102289647889366,21.76674784594204,0.003783883329216681,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
B,0.0,16,return,1008,test,9,1.0926652279965652,0.0,0.0,1.0926652279965652,1.1158423343217483,2.5673243283393345,0.0,7.359869995898842,20.538594626714676,0.20693821523954006,0.42857142857142855,1.0,1.0,0.42857142857142855,7,3,0.0
