family,sigma,role,seed,interval_index,distance
A,0.05,evaluation,1017,106,0.02016976821252653
A,0.05,evaluation,1017,107,0.02268499522765076
A,0.05,evaluation,1017,108,0.02742718241588063
A,0.05,evaluation,1017,109,0.04189585394747164
A,0.05,evaluation,1017,110,0.03896067078905838
A,0.05,evaluation,1017,111,0.03055759009078407
A,0.05,evaluation,1017,112,0.03304531535720314
A,0.05,evaluation,1017,113,0.026529927991212787
A,0.05,evaluation,1017,114,0.04230851111410305
A,0.05,evaluation,1017,115,0.02614668688168712
A,0.05,evaluation,1017,116,0.04860986831323928
A,0.05,evaluation,1017,117,0.0583637408207487
A,0.05,evaluation,1017,118,0.03140163409722216
A,0.05,evaluation,1017,119,0.04375727032839554
A,0.05,evaluation,1017,120,0.04325647669179536
A,0.05,evaluation,1017,121,0.0346115028943617
A,0.05,evaluation,1017,122,0.03146196525583861
A,0.05,evaluation,1017,123,0.026874516572700118
A,0.05,evaluation,1017,124,0.03561507111426618
A,0.05,evaluation,1017,125,0.046558607186873324
A,0.05,evaluation,1017,126,0.026405082021294365
A,0.05,evaluation,1017,127,0.0454526010141322
A,0.05,evaluation,1018,0,0.039509113824355485
A,0.05,evaluation,1018,1,0.023951111968387437
A,0.05,evaluation,1018,2,0.01783892772152823
A,0.05,evaluation,1018,3,0.03950302427825586
A,0.05,evaluation,1018,4,0.02976030897190078
A,0.05,evaluation,1018,5,0.035649558287808754
A,0.05,evaluation,1018,6,0.02034503438123858
A,0.05,evaluation,1018,7,0.04596739232102383
A,0.05,evaluation,1018,8,0.035803976255912195
A,0.05,evaluation,1018,9,0.052899222114736966
A,0.05,evaluation,1018,10,0.0387822116625932
A,0.05,evaluation,1018,11,0.033279858027361456
A,0.05,evaluation,1018,12,0.02583820156036988
A,0.05,evaluation,1018,13,0.03375142074480694
A,0.05,evaluation,1018,14,0.03262706011138121
A,0.05,evaluation,1018,15,0.0366136301270044
A,0.05,evaluation,1018,16,0.038503302780584336
A,0.05,evaluation,1018,17,0.04147610631057264
A,0.05,evaluation,1018,18,0.05189824303390306
A,0.05,evaluation,1018,19,0.03203762939301022
A,0.05,evaluation,1018,20,0.03950228090071867
A,0.05,evaluation,1018,21,0.02863155855682626
A,0.05,evaluation,1018,22,0.032461663635761626
A,0.05,evaluation,1018,23,0.03316604592532095
A,0.05,evaluation,1018,24,0.02466968515623197
A,0.05,evaluation,1018,25,0.02026770469972934
A,0.05,evaluation,1018,26,0.03887502736683337
A,0.05,evaluation,1018,27,0.026806820504723217
A,0.05,evaluation,1018,28,0.05379760330124959
A,0.05,evaluation,1018,29,0.03131950168739489
A,0.05,evaluation,1018,30,0.03314452203287083
A,0.05,evaluation,1018,31,0.02360232624941977
A,0.05,evaluation,1018,32,0.036902257485112305
A,0.05,evaluation,1018,33,0.030560261106165897
A,0.05,evaluation,1018,34,0.0332364712177242
A,0.05,evaluation,1018,35,0.02002803558724378
A,0.05,evaluation,1018,36,0.03525837902209592
A,0.05,evaluation,1018,37,0.040000032981895764
A,0.05,evaluation,1018,38,0.027100469076313957
A,0.05,evaluation,1018,39,0.028362895151565145
A,0.05,evaluation,1018,40,0.041762475758919726
A,0.05,evaluation,1018,41,0.03509584580547799
A,0.05,evaluation,1018,42,0.03182243861071627
A,0.05,evaluation,1018,43,0.022647760291933994
A,0.05,evaluation,1018,44,0.030693838564562634
A,0.05,evaluation,1018,45,0.03208327075567062
A,0.05,evaluation,1018,46,0.026410058365607572
A,0.05,evaluation,1018,47,0.0320857259552094
A,0.05,evaluation,1018,48,0.04526744687794132
A,0.05,evaluation,1018,49,0.023399504928879433
A,0.05,evaluation,1018,50,0.02839434069791573
A,0.05,evaluation,1018,51,0.01929941806045468
A,0.05,evaluation,1018,52,0.01884797024450402
A,0.05,evaluation,1018,53,0.024203601019154114
A,0.05,evaluation,1018,54,0.0233316102749363
A,0.05,evaluation,1018,55,0.024914868794141398
A,0.05,evaluation,1018,56,0.03701304945214735
A,0.05,evaluation,1018,57,0.03125441748022871
A,0.05,evaluation,1018,58,0.027017432292013657
A,0.05,evaluation,1018,59,0.02498466902314428
A,0.05,evaluation,1018,60,0.04205361953199839
A,0.05,evaluation,1018,61,0.02624453817048908
A,0.05,evaluation,1018,62,0.02123184659933776
A,0.05,evaluation,1018,63,0.027910129784863735
A,0.05,evaluation,1018,64,0.04039657886373286
A,0.05,evaluation,1018,65,0.022951453639371434
A,0.05,evaluation,1018,66,0.05644973183439783
A,0.05,evaluation,1018,67,0.04788782486446441
A,0.05,evaluation,1018,68,0.04265144705263357
A,0.05,evaluation,1018,69,0.022679540254690128
A,0.05,evaluation,1018,70,0.03164161966881085
A,0.05,evaluation,1018,71,0.02924431226780233
A,0.05,evaluation,1018,72,0.0356966609312635
A,0.05,evaluation,1018,73,0.03153722285680083
A,0.05,evaluation,1018,74,0.03281341326194431
A,0.05,evaluation,1018,75,0.0368068398643934
A,0.05,evaluation,1018,76,0.03918769507604427
A,0.05,evaluation,1018,77,0.035373894458158195
A,0.05,evaluation,1018,78,0.03497554397566732
A,0.05,evaluation,1018,79,0.04938839901510056
A,0.05,evaluation,1018,80,0.05686904139554827
A,0.05,evaluation,1018,81,0.04283007443881054
A,0.05,evaluation,1018,82,0.04339546461696471
A,0.05,evaluation,1018,83,0.03501124781548032
A,0.05,evaluation,1018,84,0.02108454862180957
A,0.05,evaluation,1018,85,0.03363912079319123
A,0.05,evaluation,1018,86,0.06188492392435668
A,0.05,evaluation,1018,87,0.04728278743825742
A,0.05,evaluation,1018,88,0.036441850376341976
A,0.05,evaluation,1018,89,0.046347859625759685
A,0.05,evaluation,1018,90,0.06117659207894949
A,0.05,evaluation,1018,91,0.03461184398883098
A,0.05,evaluation,1018,92,0.04431860834947221
A,0.05,evaluation,1018,93,0.022291363863929436
A,0.05,evaluation,1018,94,0.028398417937045367
A,0.05,evaluation,1018,95,0.03120532652398035
A,0.05,evaluation,1018,96,0.03973284313904599
A,0.05,evaluation,1018,97,0.025250664357093
A,0.05,evaluation,1018,98,0.04186053264357123
A,0.05,evaluation,1018,99,0.0399605221562995
A,0.05,evaluation,1018,100,0.04098374128618565
A,0.05,evaluation,1018,101,0.018561985898381428
A,0.05,evaluation,1018,102,0.028599655277562263
A,0.05,evaluation,1018,103,0.026879905940042963
A,0.05,evaluation,1018,104,0.03398506464792349
A,0.05,evaluation,1018,105,0.03531387160594114
A,0.05,evaluation,1018,106,0.04649317564288502
A,0.05,evaluation,1018,107,0.04221165146685524
A,0.05,evaluation,1018,108,0.03242996683277463
A,0.05,evaluation,1018,109,0.029025139822959456
A,0.05,evaluation,1018,110,0.0492332646906656
A,0.05,evaluation,1018,111,0.031170852088726532
A,0.05,evaluation,1018,112,0.04533664260748438
A,0.05,evaluation,1018,113,0.03671287151692469
A,0.05,evaluation,1018,114,0.045388695885179846
A,0.05,evaluation,1018,115,0.03532072251273605
A,0.05,evaluation,1018,116,0.053507321230684746
A,0.05,evaluation,1018,117,0.03307420317674095
A,0.05,evaluation,1018,118,0.04062363892022958
A,0.05,evaluation,1018,119,0.02669004165334002
A,0.05,evaluation,1018,120,0.06270625766954036
A,0.05,evaluation,1018,121,0.04031077310899739
A,0.05,evaluation,1018,122,0.0457992901290456
A,0.05,evaluation,1018,123,0.06125909195462104
A,0.05,evaluation,1018,124,0.03689939736537773
A,0.05,evaluation,1018,125,0.03050723179525794
A,0.05,evaluation,1018,126,0.03725329071444508
A,0.05,evaluation,1018,127,0.03654264449776945
A,0.05,evaluation,1019,0,0.021525628895133125
A,0.05,evaluation,1019,1,0.0332748450466801
A,0.05,evaluation,1019,2,0.03629586515192229
A,0.05,evaluation,1019,3,0.024624535340042147
A,0.05,evaluation,1019,4,0.028537842243465672
A,0.05,evaluation,1019,5,0.02236248242984458
A,0.05,evaluation,1019,6,0.02981306572029553
A,0.05,evaluation,1019,7,0.027921120635158357
A,0.05,evaluation,1019,8,0.035081231929599874
A,0.05,evaluation,1019,9,0.057210247440075745
A,0.05,evaluation,1019,10,0.06029383315830733
A,0.05,evaluation,1019,11,0.025787837775767652
A,0.05,evaluation,1019,12,0.0208252548247799
A,0.05,evaluation,1019,13,0.03073259461750659
A,0.05,evaluation,1019,14,0.026983006935324738
A,0.05,evaluation,1019,15,0.027999125416377946
A,0.05,evaluation,1019,16,0.020603061566453307
A,0.05,evaluation,1019,17,0.021181675821106853
A,0.05,evaluation,1019,18,0.028415088422120524
A,0.05,evaluation,1019,19,0.023617769216723428
A,0.05,evaluation,1019,20,0.038559122939637876
A,0.05,evaluation,1019,21,0.07574280799485783
A,0.05,evaluation,1019,22,0.046464595538013576
A,0.05,evaluation,1019,23,0.032887562964241786
A,0.05,evaluation,1019,24,0.03692499516490893
A,0.05,evaluation,1019,25,0.020777466301661607
A,0.05,evaluation,1019,26,0.06555964253308227
A,0.05,evaluation,1019,27,0.04428936209899481
A,0.05,evaluation,1019,28,0.03209411129921602
A,0.05,evaluation,1019,29,0.024079781866302608
A,0.05,evaluation,1019,30,0.02889874165315781
A,0.05,evaluation,1019,31,0.06143382708195855
A,0.05,evaluation,1019,32,0.06742271001496297
A,0.05,evaluation,1019,33,0.029915396355584767
A,0.05,evaluation,1019,34,0.02697284297089303
A,0.05,evaluation,1019,35,0.03332751028096434
A,0.05,evaluation,1019,36,0.02456142598110704
A,0.05,evaluation,1019,37,0.0371063688967613
A,0.05,evaluation,1019,38,0.03636130799075997
A,0.05,evaluation,1019,39,0.03961013391183471
A,0.05,evaluation,1019,40,0.08533411038846389
A,0.05,evaluation,1019,41,0.06061051556897912
A,0.05,evaluation,1019,42,0.04888851044557966
A,0.05,evaluation,1019,43,0.05379308606646338
A,0.05,evaluation,1019,44,0.03919336392710966
A,0.05,evaluation,1019,45,0.03385877163513709
A,0.05,evaluation,1019,46,0.02288010655295762
A,0.05,evaluation,1019,47,0.020669100956154637
A,0.05,evaluation,1019,48,0.02511721909151754
A,0.05,evaluation,1019,49,0.05438523438765741
A,0.05,evaluation,1019,50,0.037458599049068564
A,0.05,evaluation,1019,51,0.04130919504548397
A,0.05,evaluation,1019,52,0.023164869194503168
A,0.05,evaluation,1019,53,0.026023576347371156
A,0.05,evaluation,1019,54,0.03306172594714624
A,0.05,evaluation,1019,55,0.024136730752743557
A,0.05,evaluation,1019,56,0.030369873252474533
A,0.05,evaluation,1019,57,0.028216780633730454
A,0.05,evaluation,1019,58,0.04012235259634139
A,0.05,evaluation,1019,59,0.02498335376401524
A,0.05,evaluation,1019,60,0.04019537925808908
A,0.05,evaluation,1019,61,0.02986166070881744
A,0.05,evaluation,1019,62,0.020791433960967942
A,0.05,evaluation,1019,63,0.030611668612627346
A,0.05,evaluation,1019,64,0.05351159889494339
A,0.05,evaluation,1019,65,0.06602287652958927
A,0.05,evaluation,1019,66,0.022623217464112916
A,0.05,evaluation,1019,67,0.02407589774014034
A,0.05,evaluation,1019,68,0.03558331911840185
A,0.05,evaluation,1019,69,0.07812985021941143
A,0.05,evaluation,1019,70,0.026529081056445913
A,0.05,evaluation,1019,71,0.07207502715823821
A,0.05,evaluation,1019,72,0.04530017652274994
A,0.05,evaluation,1019,73,0.030549982350742882
A,0.05,evaluation,1019,74,0.014764609233497372
A,0.05,evaluation,1019,75,0.040506567119289294
A,0.05,evaluation,1019,76,0.037995600403250035
A,0.05,evaluation,1019,77,0.04202617375511519
A,0.05,evaluation,1019,78,0.028932639099045657
A,0.05,evaluation,1019,79,0.027836669850936295
A,0.05,evaluation,1019,80,0.038171865021679956
A,0.05,evaluation,1019,81,0.03950708660493804
A,0.05,evaluation,1019,82,0.030193580351838112
A,0.05,evaluation,1019,83,0.02490985523409467
A,0.05,evaluation,1019,84,0.02643462404709654
A,0.05,evaluation,1019,85,0.01966390758493866
A,0.05,evaluation,1019,86,0.019152900937735987
A,0.05,evaluation,1019,87,0.021368629863472155
A,0.05,evaluation,1019,88,0.024095167175539046
A,0.05,evaluation,1019,89,0.03273608893383349
A,0.05,evaluation,1019,90,0.026772096694131164
A,0.05,evaluation,1019,91,0.030394069719473837
A,0.05,evaluation,1019,92,0.019803405265802862
A,0.05,evaluation,1019,93,0.025342727535221043
A,0.05,evaluation,1019,94,0.022000751023265847
A,0.05,evaluation,1019,95,0.02550157404322284
A,0.05,evaluation,1019,96,0.02231589709894169
A,0.05,evaluation,1019,97,0.029937897458114315
A,0.05,evaluation,1019,98,0.03682204132100861
A,0.05,evaluation,1019,99,0.036087001895765275
A,0.05,evaluation,1019,100,0.04589195585442156
A,0.05,evaluation,1019,101,0.036800511733296744
A,0.05,evaluation,1019,102,0.021904488369903385
A,0.05,evaluation,1019,103,0.037459223731390934
A,0.05,evaluation,1019,104,0.031274819748204064
A,0.05,evaluation,1019,105,0.041479224193437914
A,0.05,evaluation,1019,106,0.03481906453444235
A,0.05,evaluation,1019,107,0.05047620653659335
A,0.05,evaluation,1019,108,0.08811314485418381
A,0.05,evaluation,1019,109,0.08109628148223619
A,0.05,evaluation,1019,110,0.02381679466356082
A,0.05,evaluation,1019,111,0.059922479124366934
A,0.05,evaluation,1019,112,0.0513746967288119
A,0.05,evaluation,1019,113,0.026463521987474876
A,0.05,evaluation,1019,114,0.03566099350994184
A,0.05,evaluation,1019,115,0.033194550504523565
A,0.05,evaluation,1019,116,0.0409182833692236
A,0.05,evaluation,1019,117,0.03724313201781504
A,0.05,evaluation,1019,118,0.03448479399187049
A,0.05,evaluation,1019,119,0.02617263057355918
A,0.05,evaluation,1019,120,0.020693289444496665
A,0.05,evaluation,1019,121,0.023427087488882992
A,0.05,evaluation,1019,122,0.03543966738339929
A,0.05,evaluation,1019,123,0.02573838965972164
A,0.05,evaluation,1019,124,0.028203518054902947
A,0.05,evaluation,1019,125,0.03676551739915693
A,0.05,evaluation,1019,126,0.039812296753795814
A,0.05,evaluation,1019,127,0.016288774779605192
B,0.0,calibration,1000,0,0.0
B,0.0,calibration,1000,1,0.0
B,0.0,calibration,1000,2,0.0
B,0.0,calibration,1000,3,0.0
B,0.0,calibration,1000,4,0.0
B,0.0,calibration,1000,5,0.0
B,0.0,calibration,1000,6,0.0
B,0.0,calibration,1000,7,0.0
B,0.0,calibration,1000,8,0.0
B,0.0,calibration,1000,9,0.0
B,0.0,calibration,1000,10,0.0
B,0.0,calibration,1000,11,0.0
B,0.0,calibration,1000,12,0.0
B,0.0,calibration,1000,13,0.0
B,0.0,calibration,1000,14,0.0
B,0.0,calibration,1000,15,0.0
B,0.0,calibration,1000,16,0.0
B,0.0,calibration,1000,17,0.0
B,0.0,calibration,1000,18,0.0
B,0.0,calibration,1000,19,0.0
B,0.0,calibration,1000,20,0.0
B,0.0,calibration,1000,21,0.0
B,0.0,calibration,1000,22,0.0
B,0.0,calibration,1000,23,0.0
B,0.0,calibration,1000,24,0.0
B,0.0,calibration,1000,25,0.0
B,0.0,calibration,1000,26,0.0
B,0.0,calibration,1000,27,0.0
B,0.0,calibration,1000,28,0.0
B,0.0,calibration,1000,29,0.0
B,0.0,calibration,1000,30,0.0
B,0.0,calibration,1000,31,0.0
B,0.0,calibration,1000,32,0.0
B,0.0,calibration,1000,33,0.0
B,0.0,calibration,1000,34,0.0
B,0.0,calibration,1000,35,0.0
B,0.0,calibration,1000,36,0.0
B,0.0,calibration,1000,37,0.0
B,0.0,calibration,1000,38,0.0
B,0.0,calibration,1000,39,0.0
B,0.0,calibration,1000,40,0.0
B,0.0,calibration,1000,41,0.0
B,0.0,calibration,1000,42,0.0
B,0.0,calibration,1000,43,0.0
B,0.0,calibration,1000,44,0.0
B,0.0,calibration,1000,45,0.0
B,0.0,calibration,1000,46,0.0
B,0.0,calibration,1000,47,0.0
B,0.0,calibration,1000,48,0.0
B,0.0,calibration,1000,49,0.0
B,0.0,calibration,1000,50,0.0
B,0.0,calibration,1000,51,0.0
B,0.0,calibration,1000,52,0.0
B,0.0,calibration,1000,53,0.0
B,0.0,calibration,1000,54,0.0
B,0.0,calibration,1000,55,0.0
B,0.0,calibration,1000,56,0.0
B,0.0,calibration,1000,57,0.0
B,0.0,calibration,1000,58,0.0
B,0.0,calibration,1000,59,0.0
B,0.0,calibration,1000,60,0.0
B,0.0,calibration,1000,61,0.0
B,0.0,calibration,1000,62,0.0
B,0.0,calibration,1000,63,0.0
B,0.0,calibration,1000,64,0.0
B,0.0,calibration,1000,65,0.0
B,0.0,calibration,1000,66,0.0
B,0.0,calibration,1000,67,0.0
B,0.0,calibration,1000,68,0.0
B,0.0,calibration,1000,69,0.0
B,0.0,calibration,1000,70,0.0
B,0.0,calibration,1000,71,0.0
B,0.0,calibration,1000,72,0.0
B,0.0,calibration,1000,73,0.0
B,0.0,calibration,1000,74,0.0
B,0.0,calibration,1000,75,0.0
B,0.0,calibration,1000,76,0.0
B,0.0,calibration,1000,77,0.0
B,0.0,calibration,1000,78,0.0
B,0.0,calibration,1000,79,0.0
B,0.0,calibration,1000,80,0.0
B,0.0,calibration,1000,81,0.0
B,0.0,calibration,1000,82,0.0
B,0.0,calibration,1000,83,0.0
B,0.0,calibration,1000,84,0.0
B,0.0,calibration,1000,85,0.0
B,0.0,calibration,1000,86,0.0
B,0.0,calibration,1000,87,0.0
B,0.0,calibration,1000,88,0.0
B,0.0,calibration,1000,89,0.0
B,0.0,calibration,1000,90,0.0
B,0.0,calibration,1000,91,0.0
B,0.0,calibration,1000,92,0.0
B,0.0,calibration,1000,93,0.0
B,0.0,calibration,1000,94,0.0
B,0.0,calibration,1000,95,0.0
B,0.0,calibration,1000,96,0.0
B,0.0,calibration,1000,97,0.0
B,0.0,calibration,1000,98,0.0
B,0.0,calibration,1000,99,0.0
B,0.0,calibration,1000,100,0.0
B,0.0,calibration,1000,101,0.0
B,0.0,calibration,1000,102,0.0
B,0.0,calibration,1000,103,0.0
B,0.0,calibration,1000,104,0.0
B,0.0,calibration,1000,105,0.0
B,0.0,calibration,1000,106,0.0
B,0.0,calibration,1000,107,0.0
B,0.0,calibration,1000,108,0.0
B,0.0,calibration,1000,109,0.0
B,0.0,calibration,1000,110,0.0
B,0.0,calibration,1000,111,0.0
B,0.0,calibration,1000,112,0.0
B,0.0,calibration,1000,113,0.0
B,0.0,calibration,1000,114,0.0
B,0.0,calibration,1000,115,0.0
B,0.0,calibration,1000,116,0.0
B,0.0,calibration,1000,117,0.0
B,0.0,calibration,1000,118,0.0
B,0.0,calibration,1000,119,0.0
B,0.0,calibration,1000,120,0.0
B,0.0,calibration,1000,121,0.0
B,0.0,calibration,1000,122,0.0
B,0.0,calibration,1000,123,0.0
B,0.0,calibration,1000,124,0.0
B,0.0,calibration,1000,125,0.0
B,0.0,calibration,1000,126,0.0
B,0.0,calibration,1000,127,0.0
B,0.0,calibration,1001,0,0.0
B,0.0,calibration,1001,1,0.0
B,0.0,calibration,1001,2,0.0
B,0.0,calibration,1001,3,0.0
B,0.0,calibration,1001,4,0.0
B,0.0,calibration,1001,5,0.0
B,0.0,calibration,1001,6,0.0
B,0.0,calibration,1001,7,0.0
B,0.0,calibration,1001,8,0.0
B,0.0,calibration,1001,9,0.0
B,0.0,calibration,1001,10,0.0
B,0.0,calibration,1001,11,0.0
B,0.0,calibration,1001,12,0.0
B,0.0,calibration,1001,13,0.0
B,0.0,calibration,1001,14,0.0
B,0.0,calibration,1001,15,0.0
B,0.0,calibration,1001,16,0.0
B,0.0,calibration,1001,17,0.0
B,0.0,calibration,1001,18,0.0
B,0.0,calibration,1001,19,0.0
B,0.0,calibration,1001,20,0.0
B,0.0,calibration,1001,21,0.0
B,0.0,calibration,1001,22,0.0
B,0.0,calibration,1001,23,0.0
B,0.0,calibration,1001,24,0.0
B,0.0,calibration,1001,25,0.0
B,0.0,calibration,1001,26,0.0
B,0.0,calibration,1001,27,0.0
B,0.0,calibration,1001,28,0.0
B,0.0,calibration,1001,29,0.0
B,0.0,calibration,1001,30,0.0
B,0.0,calibration,1001,31,0.0
B,0.0,calibration,1001,32,0.0
B,0.0,calibration,1001,33,0.0
B,0.0,calibration,1001,34,0.0
B,0.0,calibration,1001,35,0.0
B,0.0,calibration,1001,36,0.0
B,0.0,calibration,1001,37,0.0
B,0.0,calibration,1001,38,0.0
B,0.0,calibration,1001,39,0.0
B,0.0,calibration,1001,40,0.0
B,0.0,calibration,1001,41,0.0
B,0.0,calibration,1001,42,0.0
B,0.0,calibration,1001,43,0.0
B,0.0,calibration,1001,44,0.0
B,0.0,calibration,1001,45,0.0
B,0.0,calibration,1001,46,0.0
B,0.0,calibration,1001,47,0.0
B,0.0,calibration,1001,48,0.0
B,0.0,calibration,1001,49,0.0
B,0.0,calibration,1001,50,0.0
B,0.0,calibration,1001,51,0.0
B,0.0,calibration,1001,52,0.0
B,0.0,calibration,1001,53,0.0
B,0.0,calibration,1001,54,0.0
B,0.0,calibration,1001,55,0.0
B,0.0,calibration,1001,56,0.0
B,0.0,calibration,1001,57,0.0
B,0.0,calibration,1001,58,0.0
B,0.0,calibration,1001,59,0.0
B,0.0,calibration,1001,60,0.0
B,0.0,calibration,1001,61,0.0
B,0.0,calibration,1001,62,0.0
B,0.0,calibration,1001,63,0.0
B,0.0,calibration,1001,64,0.0
B,0.0,calibration,1001,65,0.0
B,0.0,calibration,1001,66,0.0
B,0.0,calibration,1001,67,0.0
B,0.0,calibration,1001,68,0.0
B,0.0,calibration,1001,69,0.0
B,0.0,calibration,1001,70,0.0
B,0.0,calibration,1001,71,0.0
B,0.0,calibration,1001,72,0.0
B,0.0,calibration,1001,73,0.0
B,0.0,calibration,1001,74,0.0
B,0.0,calibration,1001,75,0.0
B,0.0,calibration,1001,76,0.0
B,0.0,calibration,1001,77,0.0
B,0.0,calibration,1001,78,0.0
B,0.0,calibration,1001,79,0.0
B,0.0,calibration,1001,80,0.0
B,0.0,calibration,1001,81,0.0
B,0.0,calibration,1001,82,0.0
B,0.0,calibration,1001,83,0.0
B,0.0,calibration,1001,84,0.0
B,0.0,calibration,1001,85,0.0
B,0.0,calibration,1001,86,0.0
B,0.0,calibration,1001,87,0.0
B,0.0,calibration,1001,88,0.0
B,0.0,calibration,1001,89,0.0
B,0.0,calibration,1001,90,0.0
B,0.0,calibration,1001,91,0.0
B,0.0,calibration,1001,92,0.0
B,0.0,calibration,1001,93,0.0
B,0.0,calibration,1001,94,0.0
B,0.0,calibration,1001,95,0.0
B,0.0,calibration,1001,96,0.0
B,0.0,calibration,1001,97,0.0
B,0.0,calibration,1001,98,0.0
B,0.0,calibration,1001,99,0.0
B,0.0,calibration,1001,100,0.0
B,0.0,calibration,1001,101,0.0
B,0.0,calibration,1001,102,0.0
B,0.0,calibration,1001,103,0.0
B,0.0,calibration,1001,104,0.0
B,0.0,calibration,1001,105,0.0
B,0.0,calibration,1001,106,0.0
B,0.0,calibration,1001,107,0.0
B,0.0,calibration,1001,108,0.0
B,0.0,calibration,1001,109,0.0
B,0.0,calibration,1001,110,0.0
B,0.0,calibration,1001,111,0.0
B,0.0,calibration,1001,112,0.0
B,0.0,calibration,1001,113,0.0
B,0.0,calibration,1001,114,0.0
B,0.0,calibration,1001,115,0.0
B,0.0,calibration,1001,116,0.0
B,0.0,calibration,1001,117,0.0
B,0.0,calibration,1001,118,0.0
B,0.0,calibration,1001,119,0.0
B,0.0,calibration,1001,120,0.0
B,0.0,calibration,1001,121,0.0
B,0.0,calibration,1001,122,0.0
B,0.0,calibration,1001,123,0.0
B,0.0,calibration,1001,124,0.0
B,0.0,calibration,1001,125,0.0
B,0.0,calibration,1001,126,0.0
B,0.0,calibration,1001,127,0.0
B,0.0,calibration,1002,0,0.0
B,0.0,calibration,1002,1,0.0
B,0.0,calibration,1002,2,0.0
B,0.0,calibration,1002,3,0.0
B,0.0,calibration,1002,4,0.0
B,0.0,calibration,1002,5,0.0
B,0.0,calibration,1002,6,0.0
B,0.0,calibration,1002,7,0.0
B,0.0,calibration,1002,8,0.0
B,0.0,calibration,1002,9,0.0
B,0.0,calibration,1002,10,0.0
B,0.0,calibration,1002,11,0.0
B,0.0,calibration,1002,12,0.0
B,0.0,calibration,1002,13,0.0
B,0.0,calibration,1002,14,0.0
B,0.0,calibration,1002,15,0.0
B,0.0,calibration,1002,16,0.0
B,0.0,calibration,1002,17,0.0
B,0.0,calibration,1002,18,0.0
B,0.0,calibration,1002,19,0.0
B,0.0,calibration,1002,20,0.0
B,0.0,calibration,1002,21,0.0
B,0.0,calibration,1002,22,0.0
B,0.0,calibration,1002,23,0.0
B,0.0,calibration,1002,24,0.0
B,0.0,calibration,1002,25,0.0
B,0.0,calibration,1002,26,0.0
B,0.0,calibration,1002,27,0.0
B,0.0,calibration,1002,28,0.0
B,0.0,calibration,1002,29,0.0
B,0.0,calibration,1002,30,0.0
B,0.0,calibration,1002,31,0.0
B,0.0,calibration,1002,32,0.0
B,0.0,calibration,1002,33,0.0
B,0.0,calibration,1002,34,0.0
B,0.0,calibration,1002,35,0.0
B,0.0,calibration,1002,36,0.0
B,0.0,calibration,1002,37,0.0
B,0.0,calibration,1002,38,0.0
B,0.0,calibration,1002,39,0.0
B,0.0,calibration,1002,40,0.0
B,0.0,calibration,1002,41,0.0
B,0.0,calibration,1002,42,0.0
B,0.0,calibration,1002,43,0.0
B,0.0,calibration,1002,44,0.0
B,0.0,calibration,1002,45,0.0
B,0.0,calibration,1002,46,0.0
B,0.0,calibration,1002,47,0.0
B,0.0,calibration,1002,48,0.0
B,0.0,calibration,1002,49,0.0
B,0.0,calibration,1002,50,0.0
B,0.0,calibration,1002,51,0.0
B,0.0,calibration,1002,52,0.0
B,0.0,calibration,1002,53,0.0
B,0.0,calibration,1002,54,0.0
B,0.0,calibration,1002,55,0.0
B,0.0,calibration,1002,56,0.0
B,0.0,calibration,1002,57,0.0
B,0.0,calibration,1002,58,0.0
B,0.0,calibration,1002,59,0.0
B,0.0,calibration,1002,60,0.0
B,0.0,calibration,1002,61,0.0
B,0.0,calibration,1002,62,0.0
B,0.0,calibration,1002,63,0.0
B,0.0,calibration,1002,64,0.0
B,0.0,calibration,1002,65,0.0
B,0.0,calibration,1002,66,0.0
B,0.0,calibration,1002,67,0.0
B,0.0,calibration,1002,68,0.0
B,0.0,calibration,1002,69,0.0
B,0.0,calibration,1002,70,0.0
B,0.0,calibration,1002,71,0.0
B,0.0,calibration,1002,72,0.0
B,0.0,calibration,1002,73,0.0
B,0.0,calibration,1002,74,0.0
B,0.0,calibration,1002,75,0.0
B,0.0,calibration,1002,76,0.0
B,0.0,calibration,1002,77,0.0
B,0.0,calibration,1002,78,0.0
B,0.0,calibration,1002,79,0.0
B,0.0,calibration,1002,80,0.0
B,0.0,calibration,1002,81,0.0
B,0.0,calibration,1002,82,0.0
B,0.0,calibration,1002,83,0.0
B,0.0,calibration,1002,84,0.0
B,0.0,calibration,1002,85,0.0
B,0.0,calibration,1002,86,0.0
B,0.0,calibration,1002,87,0.0
B,0.0,calibration,1002,88,0.0
B,0.0,calibration,1002,89,0.0
B,0.0,calibration,1002,90,0.0
B,0.0,calibration,1002,91,0.0
B,0.0,calibration,1002,92,0.0
B,0.0,calibration,1002,93,0.0
B,0.0,calibration,1002,94,0.0
B,0.0,calibration,1002,95,0.0
B,0.0,calibration,1002,96,0.0
B,0.0,calibration,1002,97,0.0
B,0.0,calibration,1002,98,0.0
B,0.0,calibration,1002,99,0.0
B,0.0,calibration,1002,100,0.0
B,0.0,calibration,1002,101,0.0
B,0.0,calibration,1002,102,0.0
B,0.0,calibration,1002,103,0.0
B,0.0,calibration,1002,104,0.0
B,0.0,calibration,1002,105,0.0
B,0.0,calibration,1002,106,0.0
B,0.0,calibration,1002,107,0.0
B,0.0,calibration,1002,108,0.0
B,0.0,calibration,1002,109,0.0
B,0.0,calibration,1002,110,0.0
B,0.0,calibration,1002,111,0.0
B,0.0,calibration,1002,112,0.0
B,0.0,calibration,1002,113,0.0
