run_id,family,config,z_value,seed,sigma,interval,u_mid,distance,above_e_static_05,above_e_loo
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,45,0.35546875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,46,0.36328125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,47,0.37109375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,48,0.37890625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,49,0.38671875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,50,0.39453125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,51,0.40234375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,52,0.41015625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,53,0.41796875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,54,0.42578125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,55,0.43359375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,56,0.44140625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,57,0.44921875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,58,0.45703125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,59,0.46484375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,60,0.47265625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,61,0.48046875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,62,0.48828125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,63,0.49609375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,64,0.50390625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,65,0.51171875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,66,0.51953125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,67,0.52734375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,68,0.53515625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,69,0.54296875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,70,0.55078125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,71,0.55859375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,72,0.56640625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,73,0.57421875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,74,0.58203125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,75,0.58984375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,76,0.59765625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,77,0.60546875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,78,0.61328125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,79,0.62109375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,80,0.62890625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,81,0.63671875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,82,0.64453125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,83,0.65234375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,84,0.66015625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,85,0.66796875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,86,0.67578125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,87,0.68359375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,88,0.69140625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,89,0.69921875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,90,0.70703125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,91,0.71484375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,92,0.72265625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,93,0.73046875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,94,0.73828125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,95,0.74609375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,96,0.75390625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,97,0.76171875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,98,0.76953125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,99,0.77734375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,100,0.78515625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,101,0.79296875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,102,0.80078125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,103,0.80859375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,104,0.81640625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,105,0.82421875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,106,0.83203125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,107,0.83984375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,108,0.84765625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,109,0.85546875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,110,0.86328125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,111,0.87109375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,112,0.87890625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,113,0.88671875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,114,0.89453125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,115,0.90234375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,116,0.91015625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,117,0.91796875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,118,0.92578125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,119,0.93359375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,120,0.94140625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,121,0.94921875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,122,0.95703125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,123,0.96484375,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,124,0.97265625,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,125,0.98046875,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,126,0.98828125,0,,
B_static_13_sigma0_stride1,B,static_z0.5,0.5,13,0,127,0.99609375,0,,
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,0,0.00390625,0.031114680960604,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,1,0.01171875,0.03047394256579,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,2,0.01953125,0.0209828589994392,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,3,0.02734375,0.0223799055414431,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,4,0.03515625,0.0280994064897902,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,5,0.04296875,0.0261907844706777,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,6,0.05078125,0.0414519553437013,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,7,0.05859375,0.034054760139226,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,8,0.06640625,0.0184895777171135,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,9,0.07421875,0.0297252138252377,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,10,0.08203125,0.0195571079628425,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,11,0.08984375,0.0243938998604589,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,12,0.09765625,0.0299193420508838,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,13,0.10546875,0.0250421829162874,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,14,0.11328125,0.02613507643263,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,15,0.12109375,0.029883066981563,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,16,0.12890625,0.0237178346737538,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,17,0.13671875,0.0990730949520438,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,18,0.14453125,0.0990730949520438,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,19,0.15234375,0.0231943026879178,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,20,0.16015625,0.082606555582989,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,21,0.16796875,0.0380750214921313,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,22,0.17578125,0.0206781637389462,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,23,0.18359375,0.0273015005899352,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,24,0.19140625,0.025347904869673,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,25,0.19921875,0.0509788022691372,false,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,26,0.20703125,0.0408355395213135,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,27,0.21484375,0.0654361177359842,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,28,0.22265625,0.0316940451428305,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,29,0.23046875,0.0339587275813718,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,30,0.23828125,0.036750536426114,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,31,0.24609375,0.0424183958599731,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,32,0.25390625,0.0292972204040214,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,33,0.26171875,0.0239436057572987,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,34,0.26953125,0.0240297892664531,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,35,0.27734375,0.0240297892664531,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,36,0.28515625,0.0248055961080401,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,37,0.29296875,0.0203340041778115,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,38,0.30078125,0.0491079040857214,false,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,39,0.30859375,0.0491079040857214,false,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,40,0.31640625,0.0330465038437272,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,41,0.32421875,0.0285333451994441,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,42,0.33203125,0.0287002624671976,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,43,0.33984375,0.0263492038345233,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,44,0.34765625,0.0273822303203945,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,45,0.35546875,0.0357649570959331,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,46,0.36328125,0.0347968882870565,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,47,0.37109375,0.0403989395937714,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,48,0.37890625,0.0196578959141391,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,49,0.38671875,0.0241697740362498,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,50,0.39453125,0.0251771347531868,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,51,0.40234375,0.0239275342404602,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,52,0.41015625,0.0201291738046769,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,53,0.41796875,0.0624817042543362,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,54,0.42578125,0.0639435414156043,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,55,0.43359375,0.040377738518411,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,56,0.44140625,0.031514596835174,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,57,0.44921875,0.0462115501276913,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,58,0.45703125,0.0364373666541635,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,59,0.46484375,0.0386362802074815,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,60,0.47265625,0.0216569588799391,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,61,0.48046875,0.0144683039250977,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,62,0.48828125,0.0357650984849882,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,63,0.49609375,0.0224688995774594,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,64,0.50390625,0.0320883614371471,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,65,0.51171875,0.0363626468867249,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,66,0.51953125,0.0233003091491966,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,67,0.52734375,0.022752728157611,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,68,0.53515625,0.0265571274410487,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,69,0.54296875,0.0265571274410487,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,70,0.55078125,0.0363944757310315,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,71,0.55859375,0.0432344209330509,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,72,0.56640625,0.0225479071427543,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,73,0.57421875,0.0609381777493405,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,74,0.58203125,0.0305831368614416,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,75,0.58984375,0.0238213473152554,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,76,0.59765625,0.0223226339473758,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,77,0.60546875,0.0318477436394,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,78,0.61328125,0.0204247358201677,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,79,0.62109375,0.0198680305057173,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,80,0.62890625,0.0357775077212693,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,81,0.63671875,0.0314682112469792,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,82,0.64453125,0.0264834985921487,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,83,0.65234375,0.0290291064822684,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,84,0.66015625,0.0350334832988637,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,85,0.66796875,0.0473425758790299,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,86,0.67578125,0.0817773199294931,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,87,0.68359375,0.028313590108617,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,88,0.69140625,0.0536333443604159,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,89,0.69921875,0.0341019379276946,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,90,0.70703125,0.02014406654365,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,91,0.71484375,0.0243822648348785,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,92,0.72265625,0.0208164412520837,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,93,0.73046875,0.0248256840772534,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,94,0.73828125,0.0387110419243174,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,95,0.74609375,0.0199086411628228,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,96,0.75390625,0.014711411688588,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,97,0.76171875,0.0234972904022758,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,98,0.76953125,0.0261089541556078,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,99,0.77734375,0.0237809832182944,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,100,0.78515625,0.021569386173304,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,101,0.79296875,0.0182845419496067,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,102,0.80078125,0.0228041983306594,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,103,0.80859375,0.0423558641693604,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,104,0.81640625,0.0592282804938123,true,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,105,0.82421875,0.0163809387592594,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,106,0.83203125,0.0181115356837773,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,107,0.83984375,0.0192770346754434,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,108,0.84765625,0.0211652643603696,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,109,0.85546875,0.027742082418319,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,110,0.86328125,0.0303127865445981,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,111,0.87109375,0.0255844562262875,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,112,0.87890625,0.0274336544790211,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,113,0.88671875,0.0383798221272485,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,114,0.89453125,0.0505756417219811,false,true
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,115,0.90234375,0.0424546801702073,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,116,0.91015625,0.0373195972755861,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,117,0.91796875,0.0208477430766503,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,118,0.92578125,0.0381099087227837,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,119,0.93359375,0.0372797349568183,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,120,0.94140625,0.024041528696073,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,121,0.94921875,0.0280131928319226,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,122,0.95703125,0.0237786906618271,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,123,0.96484375,0.0469345806564407,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,124,0.97265625,0.0344655995695949,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,125,0.98046875,0.0267283535986411,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,126,0.98828125,0.027467888299614,false,false
B_static_13_sigma50_stride1,B,static_z0.5,0.5,13,0.05,127,0.99609375,0.0446446686513838,false,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,0,0.00390625,0.0591293715156027,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,1,0.01171875,0.0371092459006155,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,2,0.01953125,0.0480926595428651,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,3,0.02734375,0.042586203359039,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,4,0.03515625,0.0371700068374268,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,5,0.04296875,0.0687974838850071,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,6,0.05078125,0.0508753045088287,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,7,0.05859375,0.0887626634424973,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,8,0.06640625,0.078483984083961,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,9,0.07421875,0.0528859676823136,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,10,0.08203125,0.0617205667778792,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,11,0.08984375,0.0421782288161699,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,12,0.09765625,0.0381847761187018,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,13,0.10546875,0.0651143690643174,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,14,0.11328125,0.0633553039842864,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,15,0.12109375,0.0686511164601197,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,16,0.12890625,0.0583037981723835,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,17,0.13671875,0.0763407703632744,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,18,0.14453125,0.0819670418964022,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,19,0.15234375,0.0317536048457083,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,20,0.16015625,0.0737030335623527,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,21,0.16796875,0.0418628525255255,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,22,0.17578125,0.0799502652521486,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,23,0.18359375,0.0889437440910882,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,24,0.19140625,0.100972375247771,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,25,0.19921875,0.0488347695555935,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,26,0.20703125,0.100320399242025,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,27,0.21484375,0.100431404221623,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,28,0.22265625,0.0341365773647518,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,29,0.23046875,0.044819126965641,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,30,0.23828125,0.0291132305076236,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,31,0.24609375,0.0603050826660496,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,32,0.25390625,0.0400267546259312,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,33,0.26171875,0.0684800795405339,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,34,0.26953125,0.0601004992739378,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,35,0.27734375,0.105192609267932,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,36,0.28515625,0.0666394899551647,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,37,0.29296875,0.057117585934084,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,38,0.30078125,0.0711062629580224,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,39,0.30859375,0.0698527872790747,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,40,0.31640625,0.0781576170317963,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,41,0.32421875,0.044018593022391,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,42,0.33203125,0.052090017571345,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,43,0.33984375,0.0597830754327889,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,44,0.34765625,0.0884685779831264,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,45,0.35546875,0.0435406950445405,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,46,0.36328125,0.0473070911604809,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,47,0.37109375,0.044704056484425,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,48,0.37890625,0.0374872791568726,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,49,0.38671875,0.0820968997242352,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,50,0.39453125,0.0814546928144431,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,51,0.40234375,0.0675633387381275,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,52,0.41015625,0.064056591808926,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,53,0.41796875,0.0320226510811855,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,54,0.42578125,0.0391332847704039,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,55,0.43359375,0.0491801412112346,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,56,0.44140625,0.0615663443556619,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,57,0.44921875,0.0872142058495565,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,58,0.45703125,0.0993334984979302,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,59,0.46484375,0.0603638706238252,,false
B_static_13_sigma100_stride1,B,static_z0.5,0.5,13,0.1,60,0.47265625,0.0420426857430439,,false
