run_id,family,seed,stride,interval,u_mid,z_mid,dz,abs_dz,d0,d1,dmax0,dmax1,card0,card1
B_ramp_11_sigma0_stride1,B,11,1,35,0.27734375,0.970995901702264,0.0330229485007356,0.0330229485007356,0.017210111160915,0,-0.996463912831125,,1,0
B_ramp_11_sigma0_stride1,B,11,1,36,0.28515625,1.004018850203,0.0330229485007358,0.0330229485007358,0.0281317752222798,0,-0.956173927154651,,1,0
B_ramp_11_sigma0_stride1,B,11,1,37,0.29296875,1.03704179870374,0.0330229485007356,0.0330229485007356,0.0385009643693109,0,-0.916231602432596,,1,0
B_ramp_11_sigma0_stride1,B,11,1,38,0.30078125,1.07006474720447,0.0330229485007358,0.0330229485007358,0.0389710909673748,0,-0.876730810554159,,1,0
B_ramp_11_sigma0_stride1,B,11,1,39,0.30859375,1.10308769570521,0.0330229485007358,0.0330229485007358,0.0383591603367742,0,-0.837759719586784,,1,0
B_ramp_11_sigma0_stride1,B,11,1,40,0.31640625,1.13611064420594,0.0330229485007356,0.0330229485007356,0.037671123137888,0,-0.79940055925001,,1,0
B_ramp_11_sigma0_stride1,B,11,1,41,0.32421875,1.16913359270668,0.0330229485007358,0.0330229485007358,0.0369132382412196,0,-0.761729436112122,,1,0
B_ramp_11_sigma0_stride1,B,11,1,42,0.33203125,1.20215654120741,0.0330229485007356,0.0330229485007356,0.0360918522203869,0,-0.724816197870902,,1,0
B_ramp_11_sigma0_stride1,B,11,1,43,0.33984375,1.23517948970815,0.0330229485007358,0.0330229485007358,0.03521335280349,0,-0.688724345650515,,1,0
B_ramp_11_sigma0_stride1,B,11,1,44,0.34765625,1.26820243820889,0.0330229485007356,0.0330229485007356,0.0342841241583459,0,-0.653510992847025,,1,0
B_ramp_11_sigma0_stride1,B,11,1,45,0.35546875,1.30122538670962,0.0330229485007361,0.0330229485007361,0.0333105043419198,0,-0.619226868688679,,1,0
B_ramp_11_sigma0_stride1,B,11,1,46,0.36328125,1.33424833521036,0.0330229485007356,0.0330229485007356,0.0322987452059368,0,-0.585916364346759,,1,0
B_ramp_11_sigma0_stride1,B,11,1,47,0.37109375,1.36727128371109,0.0330229485007356,0.0330229485007356,0.0312549750106881,0,-0.553617619140822,,1,0
B_ramp_11_sigma0_stride1,B,11,1,48,0.37890625,1.40029423221183,0.0330229485007358,0.0330229485007358,0.0301851639579405,0,-0.522362644130134,,1,0
B_ramp_11_sigma0_stride1,B,11,1,49,0.38671875,1.43331718071257,0.0330229485007358,0.0330229485007358,0.0290950928123395,0,-0.492177480172194,,1,0
B_ramp_11_sigma0_stride1,B,11,1,50,0.39453125,1.4663401292133,0.0330229485007356,0.0330229485007356,0.0279903247392209,0,-0.463082387359854,,1,0
B_ramp_11_sigma0_stride1,B,11,1,51,0.40234375,1.49936307771404,0.0330229485007358,0.0330229485007358,0.0268761804459081,0,-0.435092062620634,,1,0
B_ramp_11_sigma0_stride1,B,11,1,52,0.41015625,1.53238602621477,0.0330229485007356,0.0330229485007356,0.0257577166738736,0,-0.408215882174725,,1,0
B_ramp_11_sigma0_stride1,B,11,1,53,0.41796875,1.56540897471551,0.0330229485007358,0.0330229485007358,0.0246397080510395,0,-0.382458165500852,,1,0
B_ramp_11_sigma0_stride1,B,11,1,54,0.42578125,1.59843192321624,0.0330229485007356,0.0330229485007356,0.0235266322773705,0,-0.357818457449812,,1,0
B_ramp_11_sigma0_stride1,B,11,1,55,0.43359375,1.63145487171698,0.0330229485007356,0.0330229485007356,0.0224226585831994,0,-0.334291825172442,,1,0
B_ramp_11_sigma0_stride1,B,11,1,56,0.44140625,1.66447782021771,0.0330229485007358,0.0330229485007358,0.0213316393686577,0,-0.311869166589242,,1,0
B_ramp_11_sigma0_stride1,B,11,1,57,0.44921875,1.69750076871845,0.0330229485007358,0.0330229485007358,0.0202571049044644,0,-0.290537527220585,,1,0
B_ramp_11_sigma0_stride1,B,11,1,58,0.45703125,1.73052371721919,0.0330229485007356,0.0330229485007356,0.019202260949343,0,-0.27028042231612,,1,0
B_ramp_11_sigma0_stride1,B,11,1,59,0.46484375,1.76354666571992,0.0330229485007358,0.0330229485007358,0.0181699891175976,0,-0.251078161366777,,1,0
B_ramp_11_sigma0_stride1,B,11,1,60,0.47265625,1.79656961422066,0.0330229485007358,0.0330229485007358,0.0171628498120146,0,-0.23290817224918,,1,0
B_ramp_11_sigma0_stride1,B,11,1,61,0.48046875,1.82959256272139,0.0330229485007356,0.0330229485007356,0.0161830875222705,0,-0.215745322437165,,1,0
B_ramp_11_sigma0_stride1,B,11,1,62,0.48828125,1.86261551122213,0.0330229485007358,0.0330229485007358,0.0152326382773877,0,-0.199562234914895,,1,0
B_ramp_11_sigma0_stride1,B,11,1,63,0.49609375,1.89563845972287,0.0330229485007358,0.0330229485007358,0.0143131390324559,0,-0.184329596637507,,1,0
B_ramp_11_sigma0_stride1,B,11,1,64,0.50390625,1.9286614082236,0.0330229485007354,0.0330229485007354,0.0134259387646879,0,-0.170016457605051,,1,0
B_ramp_11_sigma0_stride1,B,11,1,65,0.51171875,1.96168435672434,0.0330229485007358,0.0330229485007358,0.0125721110517577,0,-0.156590518840363,,1,0
B_ramp_11_sigma0_stride1,B,11,1,66,0.51953125,1.99470730522507,0.0330229485007356,0.0330229485007356,0.0117524679061124,0,-0.144018407788605,,1,0
B_ramp_11_sigma0_stride1,B,11,1,67,0.52734375,2.02773025372581,0.0330229485007361,0.0330229485007361,0.0109675746423235,0,-0.132265939882493,,1,0
B_ramp_11_sigma0_stride1,B,11,1,68,0.53515625,2.06075320222654,0.0330229485007356,0.0330229485007356,0.0102177655603228,0,-0.121298365240169,,1,0
B_ramp_11_sigma0_stride1,B,11,1,69,0.54296875,2.09377615072728,0.0330229485007361,0.0330229485007361,0.00950316023530451,0,-0.111080599679847,,1,0
B_ramp_11_sigma0_stride1,B,11,1,70,0.55078125,2.12679909922802,0.0330229485007356,0.0330229485007356,0.00882368021488703,0,-0.101577439444542,,1,0
B_ramp_11_sigma0_stride1,B,11,1,71,0.55859375,2.15982204772875,0.0330229485007356,0.0330229485007356,0.0081790659355678,0,-0.0927537592296552,,1,0
B_ramp_11_sigma0_stride1,B,11,1,72,0.56640625,2.19284499622949,0.0330229485007356,0.0330229485007356,0.00756889368326387,0,-0.0845746932940874,,1,0
B_ramp_11_sigma0_stride1,B,11,1,73,0.57421875,2.22586794473022,0.0330229485007356,0.0330229485007356,0.00699259243656847,0,-0.0770057996108235,,1,0
B_ramp_11_sigma0_stride1,B,11,1,74,0.58203125,2.25889089323096,0.0330229485007361,0.0330229485007361,0.00644946044597501,0,-0.070013207174255,,1,0
B_ramp_11_sigma0_stride1,B,11,1,75,0.58984375,2.29191384173169,0.0330229485007356,0.0330229485007356,0.00593868141748623,0,-0.06356374672828,,1,0
B_ramp_11_sigma0_stride1,B,11,1,76,0.59765625,2.32493679023243,0.0330229485007361,0.0330229485007361,0.00545934018447932,0,-0.0576250653107938,,1,0
B_ramp_11_sigma0_stride1,B,11,1,77,0.60546875,2.35795973873317,0.0330229485007356,0.0330229485007356,0.00501043776721512,0,-0.0521657251263145,,1,0
B_ramp_11_sigma0_stride1,B,11,1,78,0.61328125,2.3909826872339,0.0330229485007356,0.0330229485007356,0.00459090573475415,0,-0.0471552873590994,,1,0
B_ramp_11_sigma0_stride1,B,11,1,79,0.62109375,2.42400563573464,0.0330229485007356,0.0330229485007356,0.00422234812383815,0,-0.0425643816243452,,1,0
B_ramp_11_sigma0_stride1,B,11,1,80,0.62890625,2.45702858423537,0.0330229485007356,0.0330229485007356,0.0055666625722891,0,-0.0383647618252772,,1,0
B_ramp_11_sigma0_stride1,B,11,1,81,0.63671875,2.49005153273611,0.0330229485007361,0.0330229485007361,0.00688572227392037,0,-0.0345293492396101,,1,0
B_ramp_11_sigma0_stride1,B,11,1,82,0.64453125,2.52307448123684,0.0330229485007356,0.0330229485007356,0.00817368887731129,0,-0.0310322637006794,,1,0
B_ramp_11_sigma0_stride1,B,11,1,83,0.65234375,2.55609742973758,0.0330229485007361,0.0330229485007361,0.00942495795217435,0,-0.0278488437672597,,1,0
B_ramp_11_sigma0_stride1,B,11,1,84,0.66015625,2.58912037823832,0.0330229485007356,0.0330229485007356,0.00499152229541189,0,-0.0249556567925929,,1,0
B_ramp_11_sigma0_stride1,B,11,1,85,0.66796875,2.62214332673905,0.0330229485007356,0.0330229485007356,0.00878759694516951,0,-0.022330499808409,,1,0
B_ramp_11_sigma0_stride1,B,11,1,86,0.67578125,2.65516627523979,0.0330229485007361,0.0330229485007361,0.00751680385851072,0,-0.0199523921347398,,1,0
B_ramp_11_sigma0_stride1,B,11,1,87,0.68359375,2.68818922374052,0.0330229485007352,0.0330229485007352,0.00621215733930747,0,-0.0178015606121737,,1,0
B_ramp_11_sigma0_stride1,B,11,1,88,0.69140625,2.72121217224126,0.0330229485007361,0.0330229485007361,0.00487938693880463,0,-0.0158594183309394,,1,0
B_ramp_11_sigma0_stride1,B,11,1,89,0.69921875,2.75423512074199,0.0330229485007356,0.0330229485007356,0.00352443429687344,0,-0.0141085377019225,,1,0
B_ramp_11_sigma0_stride1,B,11,1,90,0.70703125,2.78725806924273,0.0330229485007361,0.0330229485007361,0.00215340903683048,0,-0.0125326186794673,,1,0
B_ramp_11_sigma0_stride1,B,11,1,91,0.71484375,2.82028101774347,0.0330229485007356,0.0330229485007356,0.00127056840415745,0,-0.0111164529056364,,1,0
B_ramp_11_sigma0_stride1,B,11,1,92,0.72265625,2.8533039662442,0.0330229485007356,0.0330229485007356,0.00113811631773899,0,-0.00984588450147893,,1,0
B_ramp_11_sigma0_stride1,B,11,1,93,0.73046875,2.88632691474494,0.0330229485007361,0.0330229485007361,0.00199345864270306,0,-0.00870776818373994,,1,0
B_ramp_11_sigma0_stride1,B,11,1,94,0.73828125,2.91934986324567,0.0330229485007356,0.0330229485007356,0.00336594820263314,0,-0.00768992533621021,,1,0
B_ramp_11_sigma0_stride1,B,11,1,95,0.74609375,2.95237281174641,0.0330229485007356,0.0330229485007356,0.00472308335579785,0,-0.00678109861438378,,1,0
B_ramp_11_sigma0_stride1,B,11,1,96,0.75390625,2.98444214299839,0.031115714003223,0.031115714003223,0.00567293016270076,0,-0.00597090561100284,,1,0
B_ramp_11_sigma0_stride1,B,11,1,97,0.76171875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,98,0.76953125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,99,0.77734375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,100,0.78515625,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,101,0.79296875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,102,0.80078125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,103,0.80859375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,104,0.81640625,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,105,0.82421875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,106,0.83203125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,107,0.83984375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,108,0.84765625,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,109,0.85546875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,110,0.86328125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,111,0.87109375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,112,0.87890625,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,113,0.88671875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,114,0.89453125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,115,0.90234375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,116,0.91015625,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,117,0.91796875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,118,0.92578125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,119,0.93359375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,120,0.94140625,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,121,0.94921875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,122,0.95703125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,123,0.96484375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,124,0.97265625,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,125,0.98046875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,126,0.98828125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride1,B,11,1,127,0.99609375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride4,B,11,4,0,0.015625,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride4,B,11,4,1,0.046875,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride4,B,11,4,2,0.078125,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride4,B,11,4,3,0.109375,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride4,B,11,4,4,0.140625,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride4,B,11,4,5,0.171875,0.545615996971902,0.0912319939438033,0.0912319939438033,0,0,,,0,0
B_ramp_11_sigma0_stride4,B,11,4,6,0.203125,0.657277890945275,0.132091794002943,0.132091794002943,0,0,,,0,0
B_ramp_11_sigma0_stride4,B,11,4,7,0.234375,0.789369684948218,0.132091794002943,0.132091794002943,0,0,,,0,0
B_ramp_11_sigma0_stride4,B,11,4,8,0.265625,0.921461478951161,0.132091794002943,0.132091794002943,0.017210111160915,0,,,0,0
B_ramp_11_sigma0_stride4,B,11,4,9,0.296875,1.0535532729541,0.132091794002943,0.132091794002943,0.0574634679170568,0,-0.956173927154651,,1,0
B_ramp_11_sigma0_stride4,B,11,4,10,0.328125,1.18564506695705,0.132091794002943,0.132091794002943,0.131771849889954,0,-0.79940055925001,,1,0
B_ramp_11_sigma0_stride4,B,11,4,11,0.359375,1.31773686095999,0.132091794002943,0.132091794002943,0.131148348716891,0,-0.653510992847025,,1,0
B_ramp_11_sigma0_stride4,B,11,4,12,0.390625,1.44982865496293,0.132091794002943,0.132091794002943,0.114146761955409,0,-0.522362644130134,,1,0
B_ramp_11_sigma0_stride4,B,11,4,13,0.421875,1.58192044896588,0.132091794002943,0.132091794002943,0.096346715585483,0,-0.408215882174725,,1,0
B_ramp_11_sigma0_stride4,B,11,4,14,0.453125,1.71401224296882,0.132091794002943,0.132091794002943,0.0789609943400627,0,-0.311869166589242,,1,0
B_ramp_11_sigma0_stride4,B,11,4,15,0.484375,1.84610403697176,0.132091794002943,0.132091794002943,0.0628917146441288,0,-0.23290817224918,,1,0
B_ramp_11_sigma0_stride4,B,11,4,16,0.515625,1.9781958309747,0.132091794002943,0.132091794002943,0.0487180923648815,0,-0.170016457605051,,1,0
B_ramp_11_sigma0_stride4,B,11,4,17,0.546875,2.11028762497765,0.132091794002943,0.132091794002943,0.0367236719460821,0,-0.121298365240169,,1,0
B_ramp_11_sigma0_stride4,B,11,4,18,0.578125,2.24237941898059,0.132091794002943,0.132091794002943,0.0269496279832936,0,-0.0845746932940874,,1,0
B_ramp_11_sigma0_stride4,B,11,4,19,0.609375,2.37447121298353,0.132091794002943,0.132091794002943,0.0192603034855166,0,-0.0576250653107938,,1,0
B_ramp_11_sigma0_stride4,B,11,4,20,0.640625,2.50656300698648,0.132091794002943,0.132091794002943,0.0300510316756951,0,-0.0383647618252772,,1,0
B_ramp_11_sigma0_stride4,B,11,4,21,0.671875,2.63865480098942,0.132091794002942,0.132091794002942,0.0275080804383996,0,-0.0249556567925929,,1,0
B_ramp_11_sigma0_stride4,B,11,4,22,0.703125,2.77074659499236,0.132091794002943,0.132091794002943,0.0113297731527037,0,-0.0158594183309394,,1,0
B_ramp_11_sigma0_stride4,B,11,4,23,0.734375,2.90283838899531,0.132091794002943,0.132091794002943,0.010694347737596,0,-0.00984588450147893,,1,0
B_ramp_11_sigma0_stride4,B,11,4,24,0.765625,2.98444214299839,0.031115714003223,0.031115714003223,0.00567293016270076,0,-0.00597090561100284,,1,0
B_ramp_11_sigma0_stride4,B,11,4,25,0.796875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride4,B,11,4,26,0.828125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride4,B,11,4,27,0.859375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride4,B,11,4,28,0.890625,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride4,B,11,4,29,0.921875,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride4,B,11,4,30,0.953125,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_11_sigma0_stride4,B,11,4,31,0.984375,3,0,0,0,0,-0.00528917408253344,,1,0
B_ramp_12_sigma0_stride1,B,12,1,0,0.00390625,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,1,0.01171875,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,2,0.01953125,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,3,0.02734375,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,4,0.03515625,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,5,0.04296875,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,6,0.05078125,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,7,0.05859375,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,8,0.06640625,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,9,0.07421875,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,10,0.08203125,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,11,0.08984375,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,12,0.09765625,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,13,0.10546875,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,14,0.11328125,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,15,0.12109375,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,16,0.12890625,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,17,0.13671875,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,18,0.14453125,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,19,0.15234375,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,20,0.16015625,0.5,0,0,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,21,0.16796875,0.507363768979127,0.0147275379582543,0.0147275379582543,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,22,0.17578125,0.529200818596166,0.0289465612758232,0.0289465612758232,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,23,0.18359375,0.558147379871989,0.0289465612758231,0.0289465612758231,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,24,0.19140625,0.587093941147812,0.0289465612758232,0.0289465612758232,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,25,0.19921875,0.616040502423635,0.0289465612758232,0.0289465612758232,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,26,0.20703125,0.644987063699459,0.0289465612758232,0.0289465612758232,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,27,0.21484375,0.673933624975282,0.0289465612758231,0.0289465612758231,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,28,0.22265625,0.702880186251105,0.0289465612758232,0.0289465612758232,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,29,0.23046875,0.731826747526928,0.0289465612758232,0.0289465612758232,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,30,0.23828125,0.760773308802751,0.0289465612758231,0.0289465612758231,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,31,0.24609375,0.789719870078574,0.0289465612758231,0.0289465612758231,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,32,0.25390625,0.818666431354397,0.0289465612758233,0.0289465612758233,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,33,0.26171875,0.84761299263022,0.0289465612758231,0.0289465612758231,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,34,0.26953125,0.876559553906044,0.0289465612758231,0.0289465612758231,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,35,0.27734375,0.905506115181867,0.0289465612758233,0.0289465612758233,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,36,0.28515625,0.93445267645769,0.0289465612758231,0.0289465612758231,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,37,0.29296875,0.963399237733513,0.0289465612758232,0.0289465612758232,0,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,38,0.30078125,0.992345799009336,0.0289465612758232,0.0289465612758232,0.00684469669698196,0,,,0,0
B_ramp_12_sigma0_stride1,B,12,1,39,0.30859375,1.02129236028516,0.0289465612758231,0.0289465612758231,0.015023950876311,0,-0.953660096866087,,1,0
B_ramp_12_sigma0_stride1,B,12,1,40,0.31640625,1.05023892156098,0.0289465612758231,0.0289465612758231,0.0228979382813473,0,-0.921898507878551,,1,0
B_ramp_12_sigma0_stride1,B,12,1,41,0.32421875,1.07918548283681,0.0289465612758233,0.0289465612758233,0.0304485237630563,0,-0.890341363093548,,1,0
B_ramp_12_sigma0_stride1,B,12,1,42,0.33203125,1.10813204411263,0.0289465612758231,0.0289465612758231,0.0309946477631384,0,-0.859040697838506,,1,0
B_ramp_12_sigma0_stride1,B,12,1,43,0.33984375,1.13707860538845,0.0289465612758231,0.0289465612758231,0.0306416877174844,0,-0.828046050075367,,1,0
B_ramp_12_sigma0_stride1,B,12,1,44,0.34765625,1.16602516666428,0.0289465612758233,0.0289465612758233,0.030244463142244,0,-0.797404362357883,,1,0
B_ramp_12_sigma0_stride1,B,12,1,45,0.35546875,1.1949717279401,0.0289465612758231,0.0289465612758231,0.0298057193315027,0,-0.767159899215639,,1,0
B_ramp_12_sigma0_stride1,B,12,1,46,0.36328125,1.22391828921592,0.0289465612758233,0.0289465612758233,0.0293282536799974,0,-0.737354179884136,,1,0
B_ramp_12_sigma0_stride1,B,12,1,47,0.37109375,1.25286485049174,0.0289465612758231,0.0289465612758231,0.0288149007820041,0,-0.708025926204139,,1,0
B_ramp_12_sigma0_stride1,B,12,1,48,0.37890625,1.28181141176757,0.0289465612758231,0.0289465612758231,0.0282685178845233,0,-0.679211025422135,,1,0
B_ramp_12_sigma0_stride1,B,12,1,49,0.38671875,1.31075797304339,0.0289465612758231,0.0289465612758231,0.0276919707750901,0,-0.650942507537611,,1,0
B_ramp_12_sigma0_stride1,B,12,1,50,0.39453125,1.33970453431921,0.0289465612758233,0.0289465612758233,0.0270881201783278,0,-0.623250536762521,,1,0
B_ramp_12_sigma0_stride1,B,12,1,51,0.40234375,1.36865109559504,0.0289465612758233,0.0289465612758233,0.0264598087287421,0,-0.596162416584193,,1,0
B_ramp_12_sigma0_stride1,B,12,1,52,0.41015625,1.39759765687086,0.0289465612758228,0.0289465612758228,0.0258098485803615,0,-0.569702607855451,,1,0
B_ramp_12_sigma0_stride1,B,12,1,53,0.41796875,1.42654421814668,0.0289465612758233,0.0289465612758233,0.0251410097066889,0,-0.54389275927509,,1,0
B_ramp_12_sigma0_stride1,B,12,1,54,0.42578125,1.45549077942251,0.0289465612758231,0.0289465612758231,0.0244560089371534,0,-0.518751749568401,,1,0
B_ramp_12_sigma0_stride1,B,12,1,55,0.43359375,1.48443734069833,0.0289465612758233,0.0289465612758233,0.0237574997689078,0,-0.494295740631247,,1,0
B_ramp_12_sigma0_stride1,B,12,1,56,0.44140625,1.51338390197415,0.0289465612758231,0.0289465612758231,0.0230480629854204,0,-0.47053824086234,,1,0
B_ramp_12_sigma0_stride1,B,12,1,57,0.44921875,1.54233046324998,0.0289465612758233,0.0289465612758233,0.0223301981060399,0,-0.447490177876919,,1,0
B_ramp_12_sigma0_stride1,B,12,1,58,0.45703125,1.5712770245258,0.0289465612758231,0.0289465612758231,0.021606315683497,0,-0.425159979770879,,1,0
B_ramp_12_sigma0_stride1,B,12,1,59,0.46484375,1.60022358580162,0.0289465612758231,0.0289465612758231,0.0208787304593325,0,-0.403553664087382,,1,0
B_ramp_12_sigma0_stride1,B,12,1,60,0.47265625,1.62917014707745,0.0289465612758233,0.0289465612758233,0.0201496553804624,0,-0.38267493362805,,1,0
B_ramp_12_sigma0_stride1,B,12,1,61,0.48046875,1.65811670835327,0.0289465612758231,0.0289465612758231,0.0194211964736311,0,-0.362525278247587,,1,0
B_ramp_12_sigma0_stride1,B,12,1,62,0.48828125,1.68706326962909,0.0289465612758233,0.0289465612758233,0.018695348568369,0,-0.343104081773956,,1,0
B_ramp_12_sigma0_stride1,B,12,1,63,0.49609375,1.71600983090491,0.0289465612758228,0.0289465612758228,0.0179739918532973,0,-0.324408733205587,,1,0
B_ramp_12_sigma0_stride1,B,12,1,64,0.50390625,1.74495639218074,0.0289465612758233,0.0289465612758233,0.0172588892452953,0,-0.30643474135229,,1,0
B_ramp_12_sigma0_stride1,B,12,1,65,0.51171875,1.77390295345656,0.0289465612758231,0.0289465612758231,0.016551684546104,0,-0.289175852106995,,1,0
B_ramp_12_sigma0_stride1,B,12,1,66,0.51953125,1.80284951473238,0.0289465612758233,0.0289465612758233,0.015853901356521,0,-0.272624167560891,,1,0
B_ramp_12_sigma0_stride1,B,12,1,67,0.52734375,1.83179607600821,0.0289465612758231,0.0289465612758231,0.0151669427143344,0,-0.25677026620437,,1,0
B_ramp_12_sigma0_stride1,B,12,1,68,0.53515625,1.86074263728403,0.0289465612758233,0.0289465612758233,0.0144920914186875,0,-0.241603323490035,,1,0
B_ramp_12_sigma0_stride1,B,12,1,69,0.54296875,1.88968919855985,0.0289465612758231,0.0289465612758231,0.0138305110005562,0,-0.227111232071348,,1,0
B_ramp_12_sigma0_stride1,B,12,1,70,0.55078125,1.91863575983568,0.0289465612758231,0.0289465612758231,0.0131832472965417,0,-0.213280721070792,,1,0
B_ramp_12_sigma0_stride1,B,12,1,71,0.55859375,1.9475823211115,0.0289465612758231,0.0289465612758231,0.0125512305811666,0,-0.20009747377425,,1,0
