run_id,family,seed,sigma,degree,interval,u_mid,distance
A_static_12_sigma50_stride1,A,12,0.05,0,6,0.05078125,0.0531444622316301
A_static_12_sigma50_stride1,A,12,0.05,0,7,0.05859375,0.0609625641645497
A_static_12_sigma50_stride1,A,12,0.05,0,8,0.06640625,0.0325274995766213
A_static_12_sigma50_stride1,A,12,0.05,0,9,0.07421875,0.0257360870398026
A_static_12_sigma50_stride1,A,12,0.05,0,10,0.08203125,0.040769511520385
A_static_12_sigma50_stride1,A,12,0.05,0,11,0.08984375,0.0398051522214436
A_static_12_sigma50_stride1,A,12,0.05,0,12,0.09765625,0.0294451790437622
A_static_12_sigma50_stride1,A,12,0.05,0,13,0.10546875,0.0282094339634952
A_static_12_sigma50_stride1,A,12,0.05,0,14,0.11328125,0.0318252173716599
A_static_12_sigma50_stride1,A,12,0.05,0,15,0.12109375,0.0381288092346425
A_static_12_sigma50_stride1,A,12,0.05,0,16,0.12890625,0.0403221636217376
A_static_12_sigma50_stride1,A,12,0.05,0,17,0.13671875,0.0398385660763323
A_static_12_sigma50_stride1,A,12,0.05,0,18,0.14453125,0.0340840698696463
A_static_12_sigma50_stride1,A,12,0.05,0,19,0.15234375,0.0433652625386675
A_static_12_sigma50_stride1,A,12,0.05,0,20,0.16015625,0.0183758514639581
A_static_12_sigma50_stride1,A,12,0.05,0,21,0.16796875,0.0218152349204769
A_static_12_sigma50_stride1,A,12,0.05,0,22,0.17578125,0.0306086855206611
A_static_12_sigma50_stride1,A,12,0.05,0,23,0.18359375,0.0325922193293862
A_static_12_sigma50_stride1,A,12,0.05,0,24,0.19140625,0.0390788723422494
A_static_12_sigma50_stride1,A,12,0.05,0,25,0.19921875,0.0396977671140972
A_static_12_sigma50_stride1,A,12,0.05,0,26,0.20703125,0.0418932104564411
A_static_12_sigma50_stride1,A,12,0.05,0,27,0.21484375,0.0458986048942383
A_static_12_sigma50_stride1,A,12,0.05,0,28,0.22265625,0.0491726492505392
A_static_12_sigma50_stride1,A,12,0.05,0,29,0.23046875,0.0196909555258464
A_static_12_sigma50_stride1,A,12,0.05,0,30,0.23828125,0.0458912893243362
A_static_12_sigma50_stride1,A,12,0.05,0,31,0.24609375,0.050669100196769
A_static_12_sigma50_stride1,A,12,0.05,0,32,0.25390625,0.0364488663618309
A_static_12_sigma50_stride1,A,12,0.05,0,33,0.26171875,0.0356312046806226
A_static_12_sigma50_stride1,A,12,0.05,0,34,0.26953125,0.0284500561782404
A_static_12_sigma50_stride1,A,12,0.05,0,35,0.27734375,0.050370684282478
A_static_12_sigma50_stride1,A,12,0.05,0,36,0.28515625,0.0441015128541558
A_static_12_sigma50_stride1,A,12,0.05,0,37,0.29296875,0.0356624431366601
A_static_12_sigma50_stride1,A,12,0.05,0,38,0.30078125,0.0321294034559417
A_static_12_sigma50_stride1,A,12,0.05,0,39,0.30859375,0.025257911340791
A_static_12_sigma50_stride1,A,12,0.05,0,40,0.31640625,0.0336151198441885
A_static_12_sigma50_stride1,A,12,0.05,0,41,0.32421875,0.0480195118349333
A_static_12_sigma50_stride1,A,12,0.05,0,42,0.33203125,0.0201632814631966
A_static_12_sigma50_stride1,A,12,0.05,0,43,0.33984375,0.0317743146115402
A_static_12_sigma50_stride1,A,12,0.05,0,44,0.34765625,0.043698023458436
A_static_12_sigma50_stride1,A,12,0.05,0,45,0.35546875,0.0292662242257749
A_static_12_sigma50_stride1,A,12,0.05,0,46,0.36328125,0.0337016167721592
A_static_12_sigma50_stride1,A,12,0.05,0,47,0.37109375,0.0384983778381027
A_static_12_sigma50_stride1,A,12,0.05,0,48,0.37890625,0.0486047312092478
A_static_12_sigma50_stride1,A,12,0.05,0,49,0.38671875,0.0494116598197176
A_static_12_sigma50_stride1,A,12,0.05,0,50,0.39453125,0.0373169484034104
A_static_12_sigma50_stride1,A,12,0.05,0,51,0.40234375,0.0209966756005064
A_static_12_sigma50_stride1,A,12,0.05,0,52,0.41015625,0.0337222107391357
A_static_12_sigma50_stride1,A,12,0.05,0,53,0.41796875,0.0452721952928236
A_static_12_sigma50_stride1,A,12,0.05,0,54,0.42578125,0.0275239370256414
A_static_12_sigma50_stride1,A,12,0.05,0,55,0.43359375,0.0313425369657185
A_static_12_sigma50_stride1,A,12,0.05,0,56,0.44140625,0.0420612639490076
A_static_12_sigma50_stride1,A,12,0.05,0,57,0.44921875,0.0346076012313864
A_static_12_sigma50_stride1,A,12,0.05,0,58,0.45703125,0.0375016394368211
A_static_12_sigma50_stride1,A,12,0.05,0,59,0.46484375,0.0254195590535847
A_static_12_sigma50_stride1,A,12,0.05,0,60,0.47265625,0.0524830912002295
A_static_12_sigma50_stride1,A,12,0.05,0,61,0.48046875,0.0247054431676925
A_static_12_sigma50_stride1,A,12,0.05,0,62,0.48828125,0.0315880421448069
A_static_12_sigma50_stride1,A,12,0.05,0,63,0.49609375,0.0288155800382584
A_static_12_sigma50_stride1,A,12,0.05,0,64,0.50390625,0.0340991247398518
A_static_12_sigma50_stride1,A,12,0.05,0,65,0.51171875,0.0238981356020237
A_static_12_sigma50_stride1,A,12,0.05,0,66,0.51953125,0.0382247044241684
A_static_12_sigma50_stride1,A,12,0.05,0,67,0.52734375,0.0416690266269269
A_static_12_sigma50_stride1,A,12,0.05,0,68,0.53515625,0.0252068073410898
A_static_12_sigma50_stride1,A,12,0.05,0,69,0.54296875,0.0255379154468191
A_static_12_sigma50_stride1,A,12,0.05,0,70,0.55078125,0.0264998052958545
A_static_12_sigma50_stride1,A,12,0.05,0,71,0.55859375,0.0186862005890214
A_static_12_sigma50_stride1,A,12,0.05,0,72,0.56640625,0.0253056889315983
A_static_12_sigma50_stride1,A,12,0.05,0,73,0.57421875,0.0273777683659549
A_static_12_sigma50_stride1,A,12,0.05,0,74,0.58203125,0.0392827182333368
A_static_12_sigma50_stride1,A,12,0.05,0,75,0.58984375,0.0418996837879428
A_static_12_sigma50_stride1,A,12,0.05,0,76,0.59765625,0.0223677359266203
A_static_12_sigma50_stride1,A,12,0.05,0,77,0.60546875,0.0441753889248789
A_static_12_sigma50_stride1,A,12,0.05,0,78,0.61328125,0.0531422757553026
A_static_12_sigma50_stride1,A,12,0.05,0,79,0.62109375,0.0491331684410246
A_static_12_sigma50_stride1,A,12,0.05,0,80,0.62890625,0.0367059375986161
A_static_12_sigma50_stride1,A,12,0.05,0,81,0.63671875,0.0314637873261249
A_static_12_sigma50_stride1,A,12,0.05,0,82,0.64453125,0.0552539223708432
A_static_12_sigma50_stride1,A,12,0.05,0,83,0.65234375,0.0543516901474296
A_static_12_sigma50_stride1,A,12,0.05,0,84,0.66015625,0.0482477099026731
A_static_12_sigma50_stride1,A,12,0.05,0,85,0.66796875,0.04629139625131
A_static_12_sigma50_stride1,A,12,0.05,0,86,0.67578125,0.0459175607959036
A_static_12_sigma50_stride1,A,12,0.05,0,87,0.68359375,0.0701367048218924
A_static_12_sigma50_stride1,A,12,0.05,0,88,0.69140625,0.0649098906469145
A_static_12_sigma50_stride1,A,12,0.05,0,89,0.69921875,0.0397896246576398
A_static_12_sigma50_stride1,A,12,0.05,0,90,0.70703125,0.0249771945572729
A_static_12_sigma50_stride1,A,12,0.05,0,91,0.71484375,0.0401784342505814
A_static_12_sigma50_stride1,A,12,0.05,0,92,0.72265625,0.0348876605920097
A_static_12_sigma50_stride1,A,12,0.05,0,93,0.73046875,0.0405427714085775
A_static_12_sigma50_stride1,A,12,0.05,0,94,0.73828125,0.029908215119749
A_static_12_sigma50_stride1,A,12,0.05,0,95,0.74609375,0.0547086331615133
A_static_12_sigma50_stride1,A,12,0.05,0,96,0.75390625,0.0416740140402132
A_static_12_sigma50_stride1,A,12,0.05,0,97,0.76171875,0.0469003379074267
A_static_12_sigma50_stride1,A,12,0.05,0,98,0.76953125,0.0533995306761501
A_static_12_sigma50_stride1,A,12,0.05,0,99,0.77734375,0.0219989074288858
A_static_12_sigma50_stride1,A,12,0.05,0,100,0.78515625,0.0308967738736671
A_static_12_sigma50_stride1,A,12,0.05,0,101,0.79296875,0.0361855434510318
A_static_12_sigma50_stride1,A,12,0.05,0,102,0.80078125,0.0344860084385438
A_static_12_sigma50_stride1,A,12,0.05,0,103,0.80859375,0.0379624294743596
A_static_12_sigma50_stride1,A,12,0.05,0,104,0.81640625,0.0396545737060837
A_static_12_sigma50_stride1,A,12,0.05,0,105,0.82421875,0.061873766567556
A_static_12_sigma50_stride1,A,12,0.05,0,106,0.83203125,0.067279957774135
A_static_12_sigma50_stride1,A,12,0.05,0,107,0.83984375,0.0398100682394506
A_static_12_sigma50_stride1,A,12,0.05,0,108,0.84765625,0.0336141507170585
A_static_12_sigma50_stride1,A,12,0.05,0,109,0.85546875,0.0248331366678146
A_static_12_sigma50_stride1,A,12,0.05,0,110,0.86328125,0.0258875742782932
A_static_12_sigma50_stride1,A,12,0.05,0,111,0.87109375,0.0269752943471894
A_static_12_sigma50_stride1,A,12,0.05,0,112,0.87890625,0.0330389860506547
A_static_12_sigma50_stride1,A,12,0.05,0,113,0.88671875,0.0355058769546201
A_static_12_sigma50_stride1,A,12,0.05,0,114,0.89453125,0.0261863612637573
A_static_12_sigma50_stride1,A,12,0.05,0,115,0.90234375,0.0264899151222222
A_static_12_sigma50_stride1,A,12,0.05,0,116,0.91015625,0.0426729169365961
A_static_12_sigma50_stride1,A,12,0.05,0,117,0.91796875,0.0409897172696311
A_static_12_sigma50_stride1,A,12,0.05,0,118,0.92578125,0.0330525911755633
A_static_12_sigma50_stride1,A,12,0.05,0,119,0.93359375,0.0332180025096234
A_static_12_sigma50_stride1,A,12,0.05,0,120,0.94140625,0.044271305930713
A_static_12_sigma50_stride1,A,12,0.05,0,121,0.94921875,0.0266437936095767
A_static_12_sigma50_stride1,A,12,0.05,0,122,0.95703125,0.0397754367854864
A_static_12_sigma50_stride1,A,12,0.05,0,123,0.96484375,0.0474375635342076
A_static_12_sigma50_stride1,A,12,0.05,0,124,0.97265625,0.0238911618104939
A_static_12_sigma50_stride1,A,12,0.05,0,125,0.98046875,0.0412643197996343
A_static_12_sigma50_stride1,A,12,0.05,0,126,0.98828125,0.0427354726649143
A_static_12_sigma50_stride1,A,12,0.05,0,127,0.99609375,0.0562435578926878
A_static_12_sigma50_stride1,A,12,0.05,1,0,0.00390625,0.0666522140694128
A_static_12_sigma50_stride1,A,12,0.05,1,1,0.01171875,0.0716226340043815
A_static_12_sigma50_stride1,A,12,0.05,1,2,0.01953125,0.0487967761690194
A_static_12_sigma50_stride1,A,12,0.05,1,3,0.02734375,0.100488184931618
A_static_12_sigma50_stride1,A,12,0.05,1,4,0.03515625,0.0944166882584274
A_static_12_sigma50_stride1,A,12,0.05,1,5,0.04296875,0.0940337212402383
A_static_12_sigma50_stride1,A,12,0.05,1,6,0.05078125,0.0605963535028334
A_static_12_sigma50_stride1,A,12,0.05,1,7,0.05859375,0.0623447059880735
A_static_12_sigma50_stride1,A,12,0.05,1,8,0.06640625,0.0577783844740407
A_static_12_sigma50_stride1,A,12,0.05,1,9,0.07421875,0.0773241747285742
A_static_12_sigma50_stride1,A,12,0.05,1,10,0.08203125,0.068742116689309
A_static_12_sigma50_stride1,A,12,0.05,1,11,0.08984375,0.0685753677430963
A_static_12_sigma50_stride1,A,12,0.05,1,12,0.09765625,0.0890657426906988
A_static_12_sigma50_stride1,A,12,0.05,1,13,0.10546875,0.0469060156895962
A_static_12_sigma50_stride1,A,12,0.05,1,14,0.11328125,0.071120618422376
A_static_12_sigma50_stride1,A,12,0.05,1,15,0.12109375,0.0465076181085559
A_static_12_sigma50_stride1,A,12,0.05,1,16,0.12890625,0.0547353625004047
A_static_12_sigma50_stride1,A,12,0.05,1,17,0.13671875,0.054891855258507
A_static_12_sigma50_stride1,A,12,0.05,1,18,0.14453125,0.0658764902092058
A_static_12_sigma50_stride1,A,12,0.05,1,19,0.15234375,0.0629386053192883
A_static_12_sigma50_stride1,A,12,0.05,1,20,0.16015625,0.0523259677513452
A_static_12_sigma50_stride1,A,12,0.05,1,21,0.16796875,0.0377144975188252
A_static_12_sigma50_stride1,A,12,0.05,1,22,0.17578125,0.104533208416414
A_static_12_sigma50_stride1,A,12,0.05,1,23,0.18359375,0.111348462396542
A_static_12_sigma50_stride1,A,12,0.05,1,24,0.19140625,0.0492275946713593
A_static_12_sigma50_stride1,A,12,0.05,1,25,0.19921875,0.057351995992211
A_static_12_sigma50_stride1,A,12,0.05,1,26,0.20703125,0.0711503945405083
A_static_12_sigma50_stride1,A,12,0.05,1,27,0.21484375,0.0490994979892549
A_static_12_sigma50_stride1,A,12,0.05,1,28,0.22265625,0.0491978452569153
A_static_12_sigma50_stride1,A,12,0.05,1,29,0.23046875,0.0563948145705704
A_static_12_sigma50_stride1,A,12,0.05,1,30,0.23828125,0.0742297091780303
A_static_12_sigma50_stride1,A,12,0.05,1,31,0.24609375,0.0724245313883722
A_static_12_sigma50_stride1,A,12,0.05,1,32,0.25390625,0.0688527404804753
A_static_12_sigma50_stride1,A,12,0.05,1,33,0.26171875,0.0661829620011785
A_static_12_sigma50_stride1,A,12,0.05,1,34,0.26953125,0.123022445541737
A_static_12_sigma50_stride1,A,12,0.05,1,35,0.27734375,0.0680805075586462
A_static_12_sigma50_stride1,A,12,0.05,1,36,0.28515625,0.0598142050893186
A_static_12_sigma50_stride1,A,12,0.05,1,37,0.29296875,0.116771426012388
A_static_12_sigma50_stride1,A,12,0.05,1,38,0.30078125,0.113394574564478
A_static_12_sigma50_stride1,A,12,0.05,1,39,0.30859375,0.0768614611561026
A_static_12_sigma50_stride1,A,12,0.05,1,40,0.31640625,0.0722376842729838
A_static_12_sigma50_stride1,A,12,0.05,1,41,0.32421875,0.103901466886912
A_static_12_sigma50_stride1,A,12,0.05,1,42,0.33203125,0.0649383408132642
A_static_12_sigma50_stride1,A,12,0.05,1,43,0.33984375,0.0913824014988735
A_static_12_sigma50_stride1,A,12,0.05,1,44,0.34765625,0.0441405697639374
A_static_12_sigma50_stride1,A,12,0.05,1,45,0.35546875,0.0607395359275522
A_static_12_sigma50_stride1,A,12,0.05,1,46,0.36328125,0.048087707397283
A_static_12_sigma50_stride1,A,12,0.05,1,47,0.37109375,0.0543099484544314
A_static_12_sigma50_stride1,A,12,0.05,1,48,0.37890625,0.0454700794339636
A_static_12_sigma50_stride1,A,12,0.05,1,49,0.38671875,0.0786094231323243
A_static_12_sigma50_stride1,A,12,0.05,1,50,0.39453125,0.0777092234437608
A_static_12_sigma50_stride1,A,12,0.05,1,51,0.40234375,0.0881693684322146
A_static_12_sigma50_stride1,A,12,0.05,1,52,0.41015625,0.0663024924726117
A_static_12_sigma50_stride1,A,12,0.05,1,53,0.41796875,0.052881945690234
A_static_12_sigma50_stride1,A,12,0.05,1,54,0.42578125,0.0687633774383441
A_static_12_sigma50_stride1,A,12,0.05,1,55,0.43359375,0.0613550014943485
A_static_12_sigma50_stride1,A,12,0.05,1,56,0.44140625,0.0756864316507214
A_static_12_sigma50_stride1,A,12,0.05,1,57,0.44921875,0.0779751734949279
A_static_12_sigma50_stride1,A,12,0.05,1,58,0.45703125,0.0729721549852154
A_static_12_sigma50_stride1,A,12,0.05,1,59,0.46484375,0.0871949886967418
A_static_12_sigma50_stride1,A,12,0.05,1,60,0.47265625,0.0808425831676563
A_static_12_sigma50_stride1,A,12,0.05,1,61,0.48046875,0.0869475187163633
A_static_12_sigma50_stride1,A,12,0.05,1,62,0.48828125,0.0817446449155744
A_static_12_sigma50_stride1,A,12,0.05,1,63,0.49609375,0.0542458231909093
A_static_12_sigma50_stride1,A,12,0.05,1,64,0.50390625,0.0636199825182336
A_static_12_sigma50_stride1,A,12,0.05,1,65,0.51171875,0.0521002507113107
A_static_12_sigma50_stride1,A,12,0.05,1,66,0.51953125,0.0644453333688208
A_static_12_sigma50_stride1,A,12,0.05,1,67,0.52734375,0.0677110917441977
A_static_12_sigma50_stride1,A,12,0.05,1,68,0.53515625,0.0709718700140769
A_static_12_sigma50_stride1,A,12,0.05,1,69,0.54296875,0.0666611581074908
A_static_12_sigma50_stride1,A,12,0.05,1,70,0.55078125,0.0632305617258607
A_static_12_sigma50_stride1,A,12,0.05,1,71,0.55859375,0.0996871829278443
A_static_12_sigma50_stride1,A,12,0.05,1,72,0.56640625,0.0709104000867278
A_static_12_sigma50_stride1,A,12,0.05,1,73,0.57421875,0.0816257342754552
A_static_12_sigma50_stride1,A,12,0.05,1,74,0.58203125,0.126601388937159
A_static_12_sigma50_stride1,A,12,0.05,1,75,0.58984375,0.0886969207871215
A_static_12_sigma50_stride1,A,12,0.05,1,76,0.59765625,0.0925049320605164
A_static_12_sigma50_stride1,A,12,0.05,1,77,0.60546875,0.0719374993018136
A_static_12_sigma50_stride1,A,12,0.05,1,78,0.61328125,0.0715245618274121
A_static_12_sigma50_stride1,A,12,0.05,1,79,0.62109375,0.0818007389805644
A_static_12_sigma50_stride1,A,12,0.05,1,80,0.62890625,0.0729000653402569
A_static_12_sigma50_stride1,A,12,0.05,1,81,0.63671875,0.0615536412195935
A_static_12_sigma50_stride1,A,12,0.05,1,82,0.64453125,0.0678836410574781
A_static_12_sigma50_stride1,A,12,0.05,1,83,0.65234375,0.0614700451475436
A_static_12_sigma50_stride1,A,12,0.05,1,84,0.66015625,0.0475731004796132
A_static_12_sigma50_stride1,A,12,0.05,1,85,0.66796875,0.065192982056393
A_static_12_sigma50_stride1,A,12,0.05,1,86,0.67578125,0.0506044695858575
A_static_12_sigma50_stride1,A,12,0.05,1,87,0.68359375,0.0852758727142918
A_static_12_sigma50_stride1,A,12,0.05,1,88,0.69140625,0.0967912155138799
A_static_12_sigma50_stride1,A,12,0.05,1,89,0.69921875,0.0579881462410614
A_static_12_sigma50_stride1,A,12,0.05,1,90,0.70703125,0.0539854174208761
A_static_12_sigma50_stride1,A,12,0.05,1,91,0.71484375,0.0797672719428433
A_static_12_sigma50_stride1,A,12,0.05,1,92,0.72265625,0.069334766380426
A_static_12_sigma50_stride1,A,12,0.05,1,93,0.73046875,0.0600260947394434
A_static_12_sigma50_stride1,A,12,0.05,1,94,0.73828125,0.0953021721029241
A_static_12_sigma50_stride1,A,12,0.05,1,95,0.74609375,0.113937993201919
A_static_12_sigma50_stride1,A,12,0.05,1,96,0.75390625,0.060456662301043
A_static_12_sigma50_stride1,A,12,0.05,1,97,0.76171875,0.0781920680155896
A_static_12_sigma50_stride1,A,12,0.05,1,98,0.76953125,0.0559072870395416
A_static_12_sigma50_stride1,A,12,0.05,1,99,0.77734375,0.0652938946543707
A_static_12_sigma50_stride1,A,12,0.05,1,100,0.78515625,0.0571343600769099
A_static_12_sigma50_stride1,A,12,0.05,1,101,0.79296875,0.091617665169725
A_static_12_sigma50_stride1,A,12,0.05,1,102,0.80078125,0.0863304673282594
A_static_12_sigma50_stride1,A,12,0.05,1,103,0.80859375,0.0450805133670859
A_static_12_sigma50_stride1,A,12,0.05,1,104,0.81640625,0.0559078039304398
A_static_12_sigma50_stride1,A,12,0.05,1,105,0.82421875,0.0586052578189001
A_static_12_sigma50_stride1,A,12,0.05,1,106,0.83203125,0.0632939841935819
A_static_12_sigma50_stride1,A,12,0.05,1,107,0.83984375,0.0583363313682022
A_static_12_sigma50_stride1,A,12,0.05,1,108,0.84765625,0.0762231246551283
A_static_12_sigma50_stride1,A,12,0.05,1,109,0.85546875,0.0563969961377945
A_static_12_sigma50_stride1,A,12,0.05,1,110,0.86328125,0.0629469582879261
A_static_12_sigma50_stride1,A,12,0.05,1,111,0.87109375,0.0783345565165474
A_static_12_sigma50_stride1,A,12,0.05,1,112,0.87890625,0.079444621733086
A_static_12_sigma50_stride1,A,12,0.05,1,113,0.88671875,0.115073099983975
A_static_12_sigma50_stride1,A,12,0.05,1,114,0.89453125,0.0522181155326912
A_static_12_sigma50_stride1,A,12,0.05,1,115,0.90234375,0.0645868096840453
A_static_12_sigma50_stride1,A,12,0.05,1,116,0.91015625,0.0526375477352302
A_static_12_sigma50_stride1,A,12,0.05,1,117,0.91796875,0.0680916809616499
A_static_12_sigma50_stride1,A,12,0.05,1,118,0.92578125,0.0638224871606817
A_static_12_sigma50_stride1,A,12,0.05,1,119,0.93359375,0.0581411883492735
A_static_12_sigma50_stride1,A,12,0.05,1,120,0.94140625,0.0539118396814937
A_static_12_sigma50_stride1,A,12,0.05,1,121,0.94921875,0.0772334423616287
A_static_12_sigma50_stride1,A,12,0.05,1,122,0.95703125,0.0692193354074673
A_static_12_sigma50_stride1,A,12,0.05,1,123,0.96484375,0.0693121015601388
A_static_12_sigma50_stride1,A,12,0.05,1,124,0.97265625,0.0484570262330933
A_static_12_sigma50_stride1,A,12,0.05,1,125,0.98046875,0.0650876208363411
A_static_12_sigma50_stride1,A,12,0.05,1,126,0.98828125,0.0650876208363411
A_static_12_sigma50_stride1,A,12,0.05,1,127,0.99609375,0.0752093895040413
B_static_11_sigma0_stride1,B,11,0,0,0,0.00390625,0
B_static_11_sigma0_stride1,B,11,0,0,1,0.01171875,0
B_static_11_sigma0_stride1,B,11,0,0,2,0.01953125,0
B_static_11_sigma0_stride1,B,11,0,0,3,0.02734375,0
B_static_11_sigma0_stride1,B,11,0,0,4,0.03515625,0
B_static_11_sigma0_stride1,B,11,0,0,5,0.04296875,0
B_static_11_sigma0_stride1,B,11,0,0,6,0.05078125,0
B_static_11_sigma0_stride1,B,11,0,0,7,0.05859375,0
B_static_11_sigma0_stride1,B,11,0,0,8,0.06640625,0
B_static_11_sigma0_stride1,B,11,0,0,9,0.07421875,0
B_static_11_sigma0_stride1,B,11,0,0,10,0.08203125,0
B_static_11_sigma0_stride1,B,11,0,0,11,0.08984375,0
B_static_11_sigma0_stride1,B,11,0,0,12,0.09765625,0
B_static_11_sigma0_stride1,B,11,0,0,13,0.10546875,0
B_static_11_sigma0_stride1,B,11,0,0,14,0.11328125,0
B_static_11_sigma0_stride1,B,11,0,0,15,0.12109375,0
B_static_11_sigma0_stride1,B,11,0,0,16,0.12890625,0
B_static_11_sigma0_stride1,B,11,0,0,17,0.13671875,0
B_static_11_sigma0_stride1,B,11,0,0,18,0.14453125,0
B_static_11_sigma0_stride1,B,11,0,0,19,0.15234375,0
B_static_11_sigma0_stride1,B,11,0,0,20,0.16015625,0
B_static_11_sigma0_stride1,B,11,0,0,21,0.16796875,0
B_static_11_sigma0_stride1,B,11,0,0,22,0.17578125,0
B_static_11_sigma0_stride1,B,11,0,0,23,0.18359375,0
B_static_11_sigma0_stride1,B,11,0,0,24,0.19140625,0
B_static_11_sigma0_stride1,B,11,0,0,25,0.19921875,0
B_static_11_sigma0_stride1,B,11,0,0,26,0.20703125,0
B_static_11_sigma0_stride1,B,11,0,0,27,0.21484375,0
B_static_11_sigma0_stride1,B,11,0,0,28,0.22265625,0
B_static_11_sigma0_stride1,B,11,0,0,29,0.23046875,0
B_static_11_sigma0_stride1,B,11,0,0,30,0.23828125,0
B_static_11_sigma0_stride1,B,11,0,0,31,0.24609375,0
B_static_11_sigma0_stride1,B,11,0,0,32,0.25390625,0
B_static_11_sigma0_stride1,B,11,0,0,33,0.26171875,0
B_static_11_sigma0_stride1,B,11,0,0,34,0.26953125,0
B_static_11_sigma0_stride1,B,11,0,0,35,0.27734375,0
B_static_11_sigma0_stride1,B,11,0,0,36,0.28515625,0
B_static_11_sigma0_stride1,B,11,0,0,37,0.29296875,0
B_static_11_sigma0_stride1,B,11,0,0,38,0.30078125,0
B_static_11_sigma0_stride1,B,11,0,0,39,0.30859375,0
B_static_11_sigma0_stride1,B,11,0,0,40,0.31640625,0
B_static_11_sigma0_stride1,B,11,0,0,41,0.32421875,0
B_static_11_sigma0_stride1,B,11,0,0,42,0.33203125,0
B_static_11_sigma0_stride1,B,11,0,0,43,0.33984375,0
B_static_11_sigma0_stride1,B,11,0,0,44,0.34765625,0
B_static_11_sigma0_stride1,B,11,0,0,45,0.35546875,0
B_static_11_sigma0_stride1,B,11,0,0,46,0.36328125,0
B_static_11_sigma0_stride1,B,11,0,0,47,0.37109375,0
B_static_11_sigma0_stride1,B,11,0,0,48,0.37890625,0
B_static_11_sigma0_stride1,B,11,0,0,49,0.38671875,0
B_static_11_sigma0_stride1,B,11,0,0,50,0.39453125,0
B_static_11_sigma0_stride1,B,11,0,0,51,0.40234375,0
B_static_11_sigma0_stride1,B,11,0,0,52,0.41015625,0
B_static_11_sigma0_stride1,B,11,0,0,53,0.41796875,0
B_static_11_sigma0_stride1,B,11,0,0,54,0.42578125,0
B_static_11_sigma0_stride1,B,11,0,0,55,0.43359375,0
B_static_11_sigma0_stride1,B,11,0,0,56,0.44140625,0
B_static_11_sigma0_stride1,B,11,0,0,57,0.44921875,0
B_static_11_sigma0_stride1,B,11,0,0,58,0.45703125,0
B_static_11_sigma0_stride1,B,11,0,0,59,0.46484375,0
B_static_11_sigma0_stride1,B,11,0,0,60,0.47265625,0
B_static_11_sigma0_stride1,B,11,0,0,61,0.48046875,0
B_static_11_sigma0_stride1,B,11,0,0,62,0.48828125,0
B_static_11_sigma0_stride1,B,11,0,0,63,0.49609375,0
B_static_11_sigma0_stride1,B,11,0,0,64,0.50390625,0
B_static_11_sigma0_stride1,B,11,0,0,65,0.51171875,0
B_static_11_sigma0_stride1,B,11,0,0,66,0.51953125,0
B_static_11_sigma0_stride1,B,11,0,0,67,0.52734375,0
B_static_11_sigma0_stride1,B,11,0,0,68,0.53515625,0
B_static_11_sigma0_stride1,B,11,0,0,69,0.54296875,0
B_static_11_sigma0_stride1,B,11,0,0,70,0.55078125,0
B_static_11_sigma0_stride1,B,11,0,0,71,0.55859375,0
B_static_11_sigma0_stride1,B,11,0,0,72,0.56640625,0
B_static_11_sigma0_stride1,B,11,0,0,73,0.57421875,0
B_static_11_sigma0_stride1,B,11,0,0,74,0.58203125,0
B_static_11_sigma0_stride1,B,11,0,0,75,0.58984375,0
B_static_11_sigma0_stride1,B,11,0,0,76,0.59765625,0
B_static_11_sigma0_stride1,B,11,0,0,77,0.60546875,0
B_static_11_sigma0_stride1,B,11,0,0,78,0.61328125,0
B_static_11_sigma0_stride1,B,11,0,0,79,0.62109375,0
B_static_11_sigma0_stride1,B,11,0,0,80,0.62890625,0
B_static_11_sigma0_stride1,B,11,0,0,81,0.63671875,0
B_static_11_sigma0_stride1,B,11,0,0,82,0.64453125,0
B_static_11_sigma0_stride1,B,11,0,0,83,0.65234375,0
B_static_11_sigma0_stride1,B,11,0,0,84,0.66015625,0
B_static_11_sigma0_stride1,B,11,0,0,85,0.66796875,0
B_static_11_sigma0_stride1,B,11,0,0,86,0.67578125,0
B_static_11_sigma0_stride1,B,11,0,0,87,0.68359375,0
B_static_11_sigma0_stride1,B,11,0,0,88,0.69140625,0
B_static_11_sigma0_stride1,B,11,0,0,89,0.69921875,0
B_static_11_sigma0_stride1,B,11,0,0,90,0.70703125,0
B_static_11_sigma0_stride1,B,11,0,0,91,0.71484375,0
B_static_11_sigma0_stride1,B,11,0,0,92,0.72265625,0
B_static_11_sigma0_stride1,B,11,0,0,93,0.73046875,0
B_static_11_sigma0_stride1,B,11,0,0,94,0.73828125,0
B_static_11_sigma0_stride1,B,11,0,0,95,0.74609375,0
B_static_11_sigma0_stride1,B,11,0,0,96,0.75390625,0
B_static_11_sigma0_stride1,B,11,0,0,97,0.76171875,0
B_static_11_sigma0_stride1,B,11,0,0,98,0.76953125,0
B_static_11_sigma0_stride1,B,11,0,0,99,0.77734375,0
B_static_11_sigma0_stride1,B,11,0,0,100,0.78515625,0
B_static_11_sigma0_stride1,B,11,0,0,101,0.79296875,0
B_static_11_sigma0_stride1,B,11,0,0,102,0.80078125,0
B_static_11_sigma0_stride1,B,11,0,0,103,0.80859375,0
B_static_11_sigma0_stride1,B,11,0,0,104,0.81640625,0
B_static_11_sigma0_stride1,B,11,0,0,105,0.82421875,0
