source,family,seed,sigma,interior_index,angle_forward,angle_folded,angle_abs_diff,valid_forward,valid_folded,excess_forward,excess_folded,excess_abs_diff,speed_forward,speed_folded,speed_abs_diff
frozen_family_A,A,1001,0.05,2,1.8914901639272121,1.7294975774551278,0.16199258647208437,true,true,0.18858133825820245,0.2283947967308448,0.039813458472642366,0.2044118231610641,0.12454660235340291,0.07986522080766119
frozen_family_A,A,1002,0.05,0,1.0725101961138668,0.5752359726095192,0.4972742235043476,true,true,0.48907517776011955,0.7161743869630132,0.22709920920289361,0.1987967920868805,0.1987967920868805,0.0
frozen_family_A,A,1002,0.05,1,1.028261893860194,1.0002509623162277,0.028010931543966278,true,true,0.4054057563315803,0.50690939900716,0.10150364267557971,0.19781149797462638,0.1949243420564879,0.0028871559181384843
frozen_family_A,A,1002,0.05,2,2.327908734385484,0.7344510752615999,1.5934576591238838,true,true,0.07941653580811797,0.6283807792555433,0.5489642434474253,0.08807803579788387,0.14981609867369589,0.061738062875812016
frozen_family_A,A,1003,0.05,0,1.3455693158280089,0.7506769240801061,0.5948923917479028,true,true,0.3651819995301485,0.6230344939144384,0.2578524943842899,0.10849114937587268,0.10849114937587268,0.0
frozen_family_A,A,1003,0.05,1,1.5182796627630086,1.3750054875762265,0.1432741751867821,true,true,0.3088752489537965,0.35972043684484883,0.05084518789105236,0.14823250161068668,0.1311140425853573,0.01711845902532938
frozen_family_A,A,1003,0.05,2,0.8061002140124637,0.8547247017992528,0.04862448778678907,true,true,0.587676264058864,0.5855143132639521,0.002161950794911882,0.1247345260317651,0.1635295473077303,0.03879502127596521
frozen_family_A,A,1004,0.05,0,1.3888344843515417,1.2643877620488098,0.1244467223027319,true,true,0.35815500904272857,0.40743976754297123,0.049284758500242665,0.12247985139426598,0.12247985139426598,0.0
frozen_family_A,A,1004,0.05,1,1.150585684701605,1.215984869698082,0.06539918499647701,true,true,0.4556256110505346,0.41243396391182907,0.04319164713870555,0.13932546924192146,0.10978000584566994,0.029545463396251526
frozen_family_A,A,1004,0.05,2,0.6244569694150113,0.714728224042314,0.09027125462730268,true,true,0.6707999897582404,0.6388276821687972,0.03197230758944325,0.1453945398403814,0.15401039633238622,0.00861585649200483
frozen_family_A,A,1005,0.05,0,1.1618522197432908,0.5574777449050901,0.6043744748382007,true,true,0.4231954352336016,0.6714789249244918,0.2482834896908902,0.23856424686663075,0.23856424686663075,0.0
frozen_family_A,A,1005,0.05,1,1.4564803685229273,1.5201861850256753,0.06370581650274798,true,true,0.33212375363259006,0.29690895481055996,0.0352147988220301,0.15497903000211663,0.16349499798740913,0.0085159679852925
frozen_family_A,A,1005,0.05,2,1.7916578844036934,1.0382457522262942,0.7534121321773992,true,true,0.21863743599380198,0.48840318571760766,0.2697657497238057,0.13348636346662787,0.11052240774543332,0.022963955721194557
frozen_family_A,A,1006,0.05,0,0.9865995182324345,0.3673649153988658,0.6192346028335687,true,true,0.4644975667893474,0.7974898035965864,0.332992236807239,0.24394527711603398,0.24394527711603398,0.0
frozen_family_A,A,1006,0.05,1,1.0779315292979474,0.6710873665270576,0.40684416277088986,true,true,0.48105991734968656,0.6679100102458049,0.1868500928961183,0.13606030110648604,0.20409057518984963,0.0680302740833636
frozen_family_A,A,1006,0.05,2,1.1487986122286784,0.5244156734591513,0.6243829387695271,true,true,0.4361787181685808,0.7332600241624042,0.29708130599382343,0.1137506245264307,0.18627621211033718,0.07252558758390648
frozen_family_A,A,1007,0.05,0,0.7168255244810389,0.6053859386691784,0.11143958581186042,true,true,0.5710643993696253,0.655075295229875,0.08401089586024968,0.2430716612626349,0.2430716612626349,0.0
frozen_family_A,A,1007,0.05,1,0.9709426291452415,1.2072037763991808,0.2362611472539392,true,true,0.4902586988617958,0.4322306519199054,0.0580280469418904,0.14165803522938217,0.1682867431867745,0.026628707957392334
frozen_family_A,A,1007,0.05,2,0.8377886921363086,1.4890994919452514,0.6513107998089428,true,true,0.5430512691473531,0.3206496173171221,0.22240165183023103,0.2272333646669218,0.1629026434852744,0.0643307211816474
frozen_family_A,A,1008,0.05,0,1.243563327995677,0.4466948573766509,0.7968684706190261,true,true,0.3837100415682424,0.7627890837867147,0.37907904221847233,0.17947094050626117,0.17947094050626117,0.0
frozen_family_A,A,1008,0.05,1,0.8694115182341549,0.598086399460995,0.2713251187731599,true,true,0.5701503455401582,0.6864486834739423,0.11629833793378408,0.10822093305026809,0.1507217235369579,0.04250079048668981
frozen_family_A,A,1008,0.05,2,1.3076385431119226,0.9446153915722006,0.363023151539722,true,true,0.39148519383747665,0.5319284831870309,0.14044328934955425,0.08946074787958969,0.12028145126131579,0.0308207033817261
frozen_family_A,A,1009,0.05,0,1.0573013874742125,0.9711865093915979,0.08611487808261464,true,true,0.477719150638112,0.5317712743076125,0.05405212366950052,0.17168330535865617,0.17168330535865617,0.0
frozen_family_A,A,1009,0.05,1,0.7246171425871831,0.730182301807198,0.005565159220014881,true,true,0.6455621259546734,0.5872176332816069,0.05834449267306652,0.23565429455685696,0.15775394789760178,0.07790034665925519
frozen_family_A,A,1009,0.05,2,1.125011615620175,0.6610884400909337,0.46392317552924134,true,true,0.4630388346764196,0.6627709932104893,0.19973215853406967,0.23650422319540107,0.2476675883345223,0.011163365139121223
frozen_family_A,A,1010,0.05,0,1.3675234827350125,0.5251645071056821,0.8423589756293304,true,true,0.36792074609688347,0.6474037946396864,0.279483048542803,0.15147603643357183,0.15147603643357183,0.0
frozen_family_A,A,1010,0.05,1,1.6754463284808951,0.8050006340531372,0.870445694427758,true,true,0.25677375196876007,0.6016005544123969,0.34482680244363684,0.14330164515537458,0.2509047506011813,0.1076031054458067
frozen_family_A,A,1010,0.05,2,0.7297465696348799,0.21008817365834112,0.5196583959765388,true,true,0.5184711598276919,0.8931877020361777,0.3747165422084858,0.14874775932237272,0.29392227045456365,0.14517451113219093
frozen_family_A,A,1011,0.05,0,1.2276687575531926,0.9211683731975312,0.3065003843556614,true,true,0.4200856647290233,0.5555285069573763,0.135442842228353,0.17116717006713084,0.17116717006713084,0.0
frozen_family_A,A,1011,0.05,1,1.1175336424534286,1.2464879884466509,0.1289543459932223,true,true,0.38566402193018595,0.4089581752505302,0.023294153320344235,0.20183691335218668,0.17116717006713084,0.03066974328505584
frozen_family_A,A,1011,0.05,2,0.941521278312217,1.0009913196660858,0.0594700413538688,true,true,0.4794354931101604,0.5108592672744035,0.031423774164243023,0.09365716759952852,0.13597293006412572,0.0423157624645972
frozen_family_A,A,1012,0.05,0,1.3895078153463567,1.2924220738600019,0.09708574148635485,true,true,0.35758250426858423,0.39673442452300206,0.03915192025441783,0.11433374547512476,0.11433374547512476,0.0
frozen_family_A,A,1012,0.05,1,0.15354076148726534,0.8342343333189537,0.6806935718316883,true,true,0.7311183352186322,0.5876670769331277,0.14345125828550453,0.13140746505170808,0.1252609250698562,0.006146539981851884
frozen_family_A,A,1012,0.05,2,0.0,1.194657082666826,1.194657082666826,true,true,0.7207926376325818,0.43313470010473215,0.2876579375278497,0.2230164040635243,0.1058583347194035,0.1171580693441208
frozen_family_A,A,1013,0.05,0,1.4519240319291786,0.4973613271272861,0.9545627048018925,true,true,0.33119393174470185,0.7279851835441613,0.39679125179945945,0.16360946800435738,0.16360946800435738,0.0
frozen_family_A,A,1013,0.05,1,0.7762877875166821,0.8314786143021379,0.05519082678545573,true,true,0.6045325786826911,0.585527928995484,0.019004649687207054,0.13155134231025822,0.12868176955787058,0.002869572752387639
frozen_family_A,A,1013,0.05,2,1.0848225709577477,1.0651486145904427,0.019673956367304957,true,true,0.48371872326008813,0.49186531114794063,0.008146587887852497,0.1687629117870596,0.15786227517078694,0.010900636616272663
frozen_family_A,A,1014,0.05,0,0.7365504682131722,0.5926610383907615,0.1438894298224107,true,true,0.5949147522743257,0.6691069940788257,0.07419224180450001,0.25884549254067646,0.25884549254067646,0.0
frozen_family_A,A,1014,0.05,1,0.7924717731376407,0.7473997667671949,0.04507200637044584,true,true,0.6092697188473338,0.6117050221416939,0.002435303294360036,0.1729020470129162,0.1863973666604514,0.013495319647535198
frozen_family_A,A,1014,0.05,2,1.3151733055067973,1.0489656825937472,0.2662076229130501,true,true,0.35263544971010435,0.4602538702669758,0.10761842055687143,0.15147396755303433,0.14001306509327982,0.011460902459754507
frozen_family_A,A,1015,0.05,0,0.6897584710114715,0.8484658674699702,0.15870739645849874,true,true,0.6297954348989968,0.5843719490468346,0.04542348585216216,0.11470961686538358,0.11470961686538358,0.0
frozen_family_A,A,1015,0.05,1,0.7638858692792638,1.0077856820655784,0.24389981278631456,true,true,0.625273992909602,0.5169941943327752,0.10827979857682679,0.15849723057019702,0.1301787629495751,0.02831846762062193
frozen_family_A,A,1015,0.05,2,0.6675032522815392,0.7006888856383023,0.03318563335676317,true,true,0.6482043641646948,0.6563586652957342,0.008154301131039321,0.17228632466213908,0.12645003821390235,0.04583628644823673
frozen_family_A,A,1016,0.05,0,0.8636975504775689,0.43419866860118905,0.42949888187637986,true,true,0.5688086800419947,0.7844367875212216,0.2156281074792269,0.2467559560709378,0.2467559560709378,0.0
frozen_family_A,A,1016,0.05,1,1.227849519714858,1.1679615338411284,0.059887985873729566,true,true,0.42286106456552036,0.40968018186020655,0.013180882705313812,0.1962062798685844,0.25105805630205746,0.054851776433473054
frozen_family_A,A,1016,0.05,2,0.6757057344239356,1.2356104672367472,0.5599047328128116,true,true,0.6549310269311711,0.41746961047195025,0.23746141645922086,0.21373242367590123,0.1497273818399295,0.06400504183597172
frozen_family_A,A,1017,0.05,0,1.59964038241325,1.8020744982627601,0.2024341158495102,true,true,0.27044187933466224,0.20537031653434193,0.06507156280032031,0.1421308387891649,0.1421308387891649,0.0
frozen_family_A,A,1017,0.05,1,0.6827343336464397,1.1819357344397445,0.4992014007933049,true,true,0.6445825867807797,0.42174196635666494,0.2228406204241148,0.20952538748966854,0.09300107325279328,0.11652431423687526
frozen_family_A,A,1017,0.05,2,3.141592653589793,1.457205778520129,1.6843868750696642,true,true,0.0,0.3336332895165827,0.3336332895165827,0.16241241806031437,0.13560478267301293,0.026807635387301437
frozen_family_A,A,1018,0.05,0,1.3406964058706106,0.8094721225501272,0.5312242833204833,true,true,0.37874106947191166,0.6045206756067996,0.2257796061348879,0.15438963253101914,0.15438963253101914,0.0
frozen_family_A,A,1018,0.05,1,0.8754782395889215,0.8580416537763879,0.0174365858125336,true,true,0.5615556546604081,0.5770824862802828,0.01552683161987467,0.15428937007659527,0.16721735488754044,0.012927984810945176
frozen_family_A,A,1018,0.05,2,2.4347285674158288,2.4347285674158288,0.0,true,true,0.05206345970535381,0.05206345970535381,0.0,0.19784114357260796,0.19784114357260796,0.0
frozen_family_A,A,1019,0.05,0,0.7090891827350575,0.5305814371414648,0.17850774559359273,true,true,0.6520952914156389,0.736816090838381,0.08472079942274202,0.20559628471009728,0.20559628471009728,0.0
frozen_family_A,A,1019,0.05,1,1.8189539989901424,1.552134071082317,0.2668199279078254,true,true,0.20951481530253133,0.2987412777459425,0.08922646244341118,0.1958781479958842,0.19608386621346297,0.0002057182175787542
frozen_family_A,A,1019,0.05,2,0.7208840904135664,0.6885803188599268,0.032303771553639615,true,true,0.5691775208928647,0.6345508919117655,0.06537337101890084,0.168933819692775,0.21514589322721994,0.04621207353444495
aux_family_B,B,1000,0.0,0,1.4857328124022149,0.0,1.4857328124022149,true,true,0.1452421142694158,1.0,0.8547578857305842,0.19117330703702784,0.19117330703702784,0.0
aux_family_B,B,1000,0.0,1,0.0,0.0,0.0,true,true,1.0,1.0,0.0,1.1250654987573598,0.19117330703702784,0.933892191720332
aux_family_B,B,1000,0.0,2,1.4857328124022149,0.0,1.4857328124022149,true,true,0.1452421142694158,1.0,0.8547578857305842,1.1250654987573598,0.19117330703702784,0.933892191720332
aux_family_B,B,1001,0.0,0,1.5186200073613967,0.0,1.5186200073613967,true,true,0.09445331632421997,1.0,0.9055466836757801,0.09670848500537144,0.09670848500537144,0.0
aux_family_B,B,1001,0.0,1,0.0,0.0,0.0,true,true,1.0,1.0,0.0,0.9271675287643356,0.09670848500537144,0.8304590437589642
aux_family_B,B,1001,0.0,2,1.5186200073613967,0.0,1.5186200073613967,true,true,0.09445331632421997,1.0,0.9055466836757801,0.9271675287643356,0.09670848500537144,0.8304590437589642
aux_family_B,B,1002,0.0,0,1.485397187313348,0.0,1.485397187313348,true,true,0.14573047764480457,1.0,0.8542695223551955,0.19020321014577468,0.19020321014577468,0.0
aux_family_B,B,1002,0.0,1,0.0,0.0,0.0,true,true,1.0,1.0,0.0,1.1149679058740705,0.19020321014577468,0.9247646957282958
aux_family_B,B,1002,0.0,2,1.485397187313348,0.0,1.485397187313348,true,true,0.14573047764480457,1.0,0.8542695223551955,1.1149679058740705,0.19020321014577468,0.9247646957282958
aux_family_B,B,1003,0.0,0,1.448778196185694,0.0,1.448778196185694,true,true,0.19577373259860026,1.0,0.8042262674013998,0.28741636439658524,0.28741636439658524,0.0
aux_family_B,B,1003,0.0,1,0.0,0.0,0.0,true,true,1.0,1.0,0.0,1.1806884757245466,0.28741636439658524,0.8932721113279614
aux_family_B,B,1003,0.0,2,1.448778196185694,0.0,1.448778196185694,true,true,0.19577373259860026,1.0,0.8042262674013998,1.1806884757245466,0.28741636439658524,0.8932721113279614
aux_family_B,B,1004,0.0,0,1.494692236715738,0.0,1.494692236715738,true,true,0.13199062926396926,1.0,0.8680093707360308,0.15940746955592733,0.15940746955592733,0.0
aux_family_B,B,1004,0.0,1,0.0,0.0,0.0,true,true,1.0,1.0,0.0,1.0483106119839893,0.15940746955592733,0.888903142428062
aux_family_B,B,1004,0.0,2,1.494692236715738,0.0,1.494692236715738,true,true,0.13199062926396926,1.0,0.8680093707360308,1.0483106119839893,0.15940746955592733,0.888903142428062
