metric,metric_role,family,class,seed,sigma,stride,degree,source,role,trajectory_id,n_frames,n_intervals,floor_e,floor_source,floor_n_distances,L,R,eta,eta_defined,efficiency_valid,L_per_interval,L_over_floor_ratio,speed_mean,speed_std,speed_max,speed_change_mean,speed_change_mean_abs,speed_change_max_abs,angle_defined_count,angle_defined_fraction,angle_floor_valid_count,angle_floor_valid_fraction,mean_cosine_angle,mean_angle_rad,straight_count,reversal_count,near_straight_count,near_reversal_count,q_defined_count,q_valid_count,q_valid_fraction,q_mean,q_std,cosine_anomaly_count,unresolved_zero_step_count,card_min,card_mean,card_max,card_change_count,empty_diagram_count,essential_count_min,essential_count_max,essential_count_total,_valid_mismatch,_anomaly_mismatch
exact_scipy,corrected_candidate,A,ramp,11,0.05,1,1,cached_smoke,scientific,A_ramp_11_sigma50,129,128,0.1045617016282595,static_sigma50_train_like_pool,256,8.413617739150444,0.5855291509297611,0.06959302990497929,True,False,0.06624895857598775,0.633587226913328,8.413617739150444,3.479433643963048,22.156360585254475,-8.465691997869891,401.8153841691042,2161.422711817495,127,1.0,0,0.0,,,0,2,0,2,127,0,0.0,,,0,0,2,4.976744186046512,14,84,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,11,0.05,2,0,cached_smoke,scientific,A_ramp_11_sigma50,65,64,0.06467399107753946,static_sigma50_train_like_pool,128,2.962717717230313,0.5758041280903845,0.1943499796628189,True,False,0.04702726535286211,0.7271433936476845,2.962717717230313,1.824797567081512,9.269190237585953,0.4000990258999818,75.28514343108236,447.20112469949123,63,1.0,0,0.0,,,7,0,9,1,63,0,0.0,,,0,0,63,63.0,63,0,0,1,1,65,0,0
exact_scipy,corrected_candidate,A,ramp,11,0.05,2,1,cached_smoke,scientific,A_ramp_11_sigma50,65,64,0.11098942010746575,static_sigma50_train_like_pool,128,4.290664724286441,0.5855291509297611,0.13646583654404215,True,False,0.06810578927438796,0.6136241563244891,4.290664724286441,2.161896292936573,12.52495540104065,-0.8229368099218485,122.37169570927793,453.3673899152982,63,1.0,0,0.0,,,0,0,0,0,63,0,0.0,,,0,0,2,4.861538461538461,14,42,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,11,0.05,4,0,cached_smoke,scientific,A_ramp_11_sigma50,33,32,0.05785205792112252,static_sigma50_train_like_pool,64,1.887023794179665,0.5758041280903845,0.30513877454348715,True,False,0.06087173529611823,1.0521965420679218,1.887023794179665,1.4267347169227302,6.409930660615888,-0.19340121239646865,23.497463056934585,152.1747411472487,31,1.0,4,0.12903225806451613,-1.0,3.141592653589793,6,1,6,2,31,5,0.16129032258064516,0.08206288697398892,0.16412577394797784,0,0,63,63.0,63,0,0,1,1,33,0,0
exact_scipy,corrected_candidate,A,ramp,11,0.05,4,1,cached_smoke,scientific,A_ramp_11_sigma50,33,32,0.10801281900487454,static_sigma50_train_like_pool,64,2.54678583189291,0.5855291509297611,0.22990906561411328,True,False,0.08215438167396484,0.760598440359725,2.54678583189291,1.4031533909461105,5.768656778667584,-0.8612711446517152,25.79750565555909,100.80853261332788,31,1.0,0,0.0,,,0,0,0,0,31,0,0.0,,,0,0,2,4.96969696969697,14,23,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.0,1,0,fresh_train_like,scientific,A_ramp_1000_sigma0,129,128,0.0,zero_sigma_exact_zero,0,2.30155980419509,0.47022913864666177,0.20430889425057194,True,True,0.018122518143268426,,2.30155980419509,1.9734741606526207,4.216975787445449,0.0,51.32940670172753,446.6958909138557,76,0.5984251968503937,76,0.5984251968503937,-0.39710452635069515,2.2060072683742735,24,3,31,3,78,78,0.6141732283464567,0.17991793864935368,0.22387409650079226,0,51,63,63.0,63,0,0,1,1,129,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.0,1,1,fresh_train_like,scientific,A_ramp_1000_sigma0,129,128,0.0,zero_sigma_exact_zero,0,1.7748569970834878,0.8076120924305733,0.4550293875831529,True,True,0.013975251945539273,,1.7748569970834878,1.7812468721658619,4.140414982006899,0.0,19.300680503678933,368.46448510452683,76,0.5984251968503937,76,0.5984251968503937,-0.4255481151966936,2.2970344258073285,30,0,37,0,78,78,0.6141732283464567,0.1777387919241049,0.21625728989287593,0,51,2,7.333333333333333,16,32,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.0,2,0,fresh_train_like,scientific,A_ramp_1000_sigma0,65,64,0.0,zero_sigma_exact_zero,0,1.925619382272487,0.47022913864666177,0.24419630534240305,True,True,0.030565387020198207,,1.925619382272487,1.7383750824525042,4.216946507450395,0.0,27.76269020467304,168.66047377763726,38,0.6031746031746031,38,0.6031746031746031,-0.13927168096520226,1.855445197673202,11,0,12,0,40,40,0.6349206349206349,0.26822586684010646,0.2586305611298511,0,25,63,63.0,63,0,0,1,1,65,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.0,2,1,fresh_train_like,scientific,A_ramp_1000_sigma0,65,64,0.0,zero_sigma_exact_zero,0,1.5982689331801714,0.8076120924305733,0.5053042549126067,True,True,0.025369348145717004,,1.5982689331801714,1.7553476599057574,4.136103651007211,0.0,15.285114926945013,182.08507162894057,38,0.6031746031746031,38,0.6031746031746031,-0.40662495373016483,2.258577076235477,12,0,15,0,40,40,0.6349206349206349,0.17578534153778458,0.21343983772255026,0,25,3,7.338461538461538,16,19,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.0,4,0,fresh_train_like,scientific,A_ramp_1000_sigma0,33,32,0.0,zero_sigma_exact_zero,0,1.5392354950680787,0.47022913864666177,0.30549525407472755,True,True,0.04965275790542189,,1.5392354950680787,1.5135932558991132,4.216868769110068,0.0,12.20867816892485,107.02426353621752,19,0.6129032258064516,19,0.6129032258064516,0.17463733659534522,1.439974531562901,3,0,4,0,21,21,0.6774193548387096,0.3724430868667775,0.2987373432865149,0,12,63,63.0,63,0,0,1,1,33,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.0,4,1,fresh_train_like,scientific,A_ramp_1000_sigma0,33,32,0.0,zero_sigma_exact_zero,0,1.486255351879066,0.8076120924305733,0.5433871719348313,True,True,0.047943721028356964,,1.486255351879066,1.7413655464679847,4.1301236670501105,0.0,10.799203636025126,106.05170492362697,19,0.6129032258064516,19,0.6129032258064516,-0.45100862444415885,2.300976451925213,6,0,9,0,21,21,0.6774193548387096,0.14836201849059175,0.2013268235369306,0,12,3,7.484848484848484,16,12,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.05,1,0,fresh_train_like,scientific,A_ramp_1000_sigma50,129,128,0.055153732833621016,static_sigma50_train_like_pool,256,5.946622783814102,0.425557569984128,0.07156289972561196,True,False,0.04682380144735514,0.8489688556277,5.946622783814102,3.3669574806792855,21.587859458087195,-0.9828527958135247,278.28301993354177,1858.8449556565702,127,1.0,2,0.015748031496062992,-0.013049355421682063,1.6852800186565435,3,5,5,5,127,5,0.03937007874015748,0.5194533902128049,0.30048937756372296,0,0,63,63.0,63,0,0,1,1,129,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.05,1,1,fresh_train_like,scientific,A_ramp_1000_sigma50,129,128,0.1045617016282595,static_sigma50_train_like_pool,256,8.559418949857776,0.7037768218135768,0.0822224996739143,True,False,0.06739699960517934,0.644566782633195,8.559418949857776,3.787075949487205,20.140785958965232,-2.8925271624532933,461.80727293504646,1593.5510178057693,127,1.0,0,0.0,,,3,4,7,5,127,0,0.0,,,0,0,2,5.744186046511628,15,86,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.05,2,0,fresh_train_like,scientific,A_ramp_1000_sigma50,65,64,0.06467399107753946,static_sigma50_train_like_pool,128,2.9379920089425227,0.425557569984128,0.1448464014499821,True,False,0.04663479379273845,0.7210749331493504,2.9379920089425227,1.5380102816098882,9.495697681074958,0.40254457160904256,82.13575035385146,483.9641543249222,63,1.0,0,0.0,,,2,0,3,1,63,0,0.0,,,0,0,63,63.0,63,0,0,1,1,65,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.05,2,1,fresh_train_like,scientific,A_ramp_1000_sigma50,65,64,0.11098942010746575,static_sigma50_train_like_pool,128,4.409465480196716,0.7037768218135768,0.1596059261546095,True,False,0.06999151555867804,0.6306143008127135,4.409465480196716,2.144397438512603,10.91574016102713,0.905486433354561,130.2373906252913,583.7378245824548,63,1.0,0,0.0,,,2,0,3,1,63,0,0.0,,,0,0,2,5.907692307692308,15,46,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.05,4,0,fresh_train_like,scientific,A_ramp_1000_sigma50,33,32,0.05785205792112252,static_sigma50_train_like_pool,64,1.7094740488363274,0.425557569984128,0.24894064362884796,True,False,0.05514432415601056,0.953195549779685,1.7094740488363274,0.9257150516293198,4.48341936669447,0.6660161410062547,20.94623318643951,98.76034486222187,31,1.0,1,0.03225806451612903,-1.0000000000000002,3.141592653589793,3,0,5,0,31,1,0.03225806451612903,0.0,,0,0,63,63.0,63,0,0,1,1,33,0,0
exact_scipy,corrected_candidate,A,ramp,1000,0.05,4,1,fresh_train_like,scientific,A_ramp_1000_sigma50,33,32,0.10801281900487454,static_sigma50_train_like_pool,64,2.9486068089911113,0.7037768218135768,0.23868113566975704,True,False,0.09511634867713262,0.8806024095421496,2.9486068089911113,1.4088981637184967,6.2839511547834235,1.3882730629402211,41.26121356597793,142.61226881944876,31,1.0,0,0.0,,,2,0,2,0,31,0,0.0,,,0,0,2,5.96969696969697,15,23,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.0,1,0,fresh_train_like,scientific,A_ramp_1001_sigma0,129,128,0.0,zero_sigma_exact_zero,0,2.3027478748095107,0.49008660229069445,0.21282686118263627,True,True,0.018131873029996148,,2.3027478748095107,1.958870844032741,4.1799500705802615,0.0,44.00906396389733,409.058238816913,77,0.6062992125984252,77,0.6062992125984252,-0.4261908539567051,2.210903250928231,16,0,26,0,79,79,0.6220472440944882,0.17035685281239846,0.21645953697960943,0,50,63,63.0,63,0,0,1,1,129,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.0,1,1,fresh_train_like,scientific,A_ramp_1001_sigma0,129,128,0.0,zero_sigma_exact_zero,0,1.8538051337314085,0.7939411288071927,0.42827647542928,True,True,0.014596890816782745,,1.8538051337314085,1.7687969704791167,4.141423868089845,0.0,20.740051511830405,483.141449042213,77,0.6062992125984252,77,0.6062992125984252,-0.4057046352782505,2.2647046152744914,25,0,32,0,79,79,0.6220472440944882,0.18459753401233867,0.2225700468690518,0,50,3,5.961240310077519,15,33,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.0,2,0,fresh_train_like,scientific,A_ramp_1001_sigma0,65,64,0.0,zero_sigma_exact_zero,0,1.9035740717866805,0.49008660229069445,0.2574560189458258,True,True,0.030215461456931436,,1.9035740717866805,1.7361989020114776,4.179920950932448,0.0,33.40294545875079,210.80199933248173,38,0.6031746031746031,38,0.6031746031746031,-0.16277835322709872,1.8759062387890315,8,0,11,0,40,40,0.6349206349206349,0.2342613467336397,0.22715253571454605,0,25,63,63.0,63,0,0,1,1,65,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.0,2,1,fresh_train_like,scientific,A_ramp_1001_sigma0,65,64,0.0,zero_sigma_exact_zero,0,1.6346538341038377,0.7939411288071927,0.48569373664513693,True,True,0.02594688625561647,,1.6346538341038377,1.7319237132925702,4.140244157488496,0.0,15.479091653901396,135.6795988587255,38,0.6031746031746031,38,0.6031746031746031,-0.386571136608164,2.233675764644335,13,0,17,0,40,40,0.6349206349206349,0.18027020789343726,0.21167838030060265,0,25,3,5.984615384615385,15,20,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.0,4,0,fresh_train_like,scientific,A_ramp_1001_sigma0,33,32,0.0,zero_sigma_exact_zero,0,1.5084646855535988,0.49008660229069445,0.32489100141634086,True,True,0.04866015114689028,,1.5084646855535988,1.4823653916173136,4.179897579410813,0.0,13.828773212815767,83.79038899589045,19,0.6129032258064516,19,0.6129032258064516,0.051684201924961704,1.6063047551805731,3,1,6,2,21,21,0.6774193548387096,0.33876917567700715,0.3166445674362213,0,12,63,63.0,63,0,0,1,1,33,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.0,4,1,fresh_train_like,scientific,A_ramp_1001_sigma0,33,32,0.0,zero_sigma_exact_zero,0,1.493776605775992,0.7939411288071927,0.5314992387330592,True,True,0.0481863421218062,,1.493776605775992,1.7318775166655271,4.125015830710499,0.0,11.855061005977792,98.52815595623304,19,0.6129032258064516,19,0.6129032258064516,-0.3348039501284619,2.103052272669856,3,0,6,0,21,21,0.6774193548387096,0.179383952864127,0.20390277679454247,0,12,3,6.03030303030303,15,11,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.05,1,0,fresh_train_like,scientific,A_ramp_1001_sigma50,129,128,0.055153732833621016,static_sigma50_train_like_pool,256,6.45905819801928,0.48932485545249815,0.0757579263804363,True,False,0.050858725968655746,0.9221266332430887,6.45905819801928,3.184947931929326,19.259099294424303,7.821997818402596,353.86023908785717,1730.5740342096788,127,1.0,0,0.0,,,4,7,7,11,127,3,0.023622047244094488,0.4641107965567101,0.3305876711532113,0,0,63,63.0,63,0,0,1,1,129,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.05,1,1,fresh_train_like,scientific,A_ramp_1001_sigma50,129,128,0.1045617016282595,static_sigma50_train_like_pool,256,8.067968007909169,0.638526092787678,0.07914335953758367,True,False,0.0635273071488911,0.607558084457587,8.067968007909169,3.2940606747250007,23.84009526034903,-0.37888473493250613,401.5799654425864,2117.033726797268,127,1.0,0,0.0,,,3,2,3,4,127,0,0.0,,,0,0,2,4.922480620155039,14,90,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.05,2,0,fresh_train_like,scientific,A_ramp_1001_sigma50,65,64,0.06467399107753946,static_sigma50_train_like_pool,128,3.513747554623812,0.48932485545249815,0.1392601055840183,True,False,0.05577377070831448,0.8623833132772917,3.513747554623812,2.2586785777881375,14.170622976821825,0.24715981658375985,113.13864163924887,797.7558041748962,63,1.0,0,0.0,,,3,3,3,6,63,1,0.015873015873015872,0.344969921348918,,0,0,63,63.0,63,0,0,1,1,65,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.05,2,1,fresh_train_like,scientific,A_ramp_1001_sigma50,65,64,0.11098942010746575,static_sigma50_train_like_pool,128,4.727297859597423,0.638526092787678,0.13507210921590945,True,False,0.07503647396186384,0.6760687089743294,4.727297859597423,1.8407536857386058,9.876781188755729,0.6071573530389143,127.54850054510267,482.5254027875867,63,1.0,0,0.0,,,0,2,0,2,63,0,0.0,,,0,0,2,4.923076923076923,14,42,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.05,4,0,fresh_train_like,scientific,A_ramp_1001_sigma50,33,32,0.05785205792112252,static_sigma50_train_like_pool,64,1.96952571547157,0.48932485545249815,0.24844806625707727,True,False,0.0635330875958571,1.0981992668693012,1.96952571547157,1.2806469640299716,7.227714195367291,1.4596272587266916,33.43748242320747,187.4699156857286,31,1.0,0,0.0,,,2,1,4,1,31,2,0.06451612903225806,0.11470318465144975,0.11470318465144975,0,0,63,63.0,63,0,0,1,1,33,0,0
exact_scipy,corrected_candidate,A,ramp,1001,0.05,4,1,fresh_train_like,scientific,A_ramp_1001_sigma50,33,32,0.10801281900487454,static_sigma50_train_like_pool,64,2.7630313521705316,0.638526092787678,0.2310962169452317,True,False,0.08913004361840425,0.8251802373048136,2.7630313521705316,1.3846227624853944,7.015900616635428,-0.5130931461723681,42.14057352630965,161.35951727514114,31,1.0,0,0.0,,,2,1,2,1,31,0,0.0,,,0,0,2,5.121212121212121,14,20,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,11,0.0,1,0,cached_smoke,scientific,A_return_11_sigma0,129,128,0.0,zero_sigma_exact_zero,0,3.868385458777703,0.0,0.0,True,True,0.030459728021871676,,3.868385458777703,3.5022218338966877,8.297633796990283,-1.7903439011278115e-15,115.50567439539203,797.9623505241085,77,0.6062992125984252,77,0.6062992125984252,-0.1813097071855884,1.9300445966529398,19,1,29,1,79,79,0.6220472440944882,0.24327783589093047,0.24650220421609453,0,50,63,63.0,63,0,0,1,1,129,0,0
exact_scipy,corrected_candidate,A,return,11,0.0,1,1,cached_smoke,scientific,A_return_11_sigma0,129,128,0.0,zero_sigma_exact_zero,0,2.8172742053141615,0.0,0.0,True,True,0.022183261459166628,,2.8172742053141615,3.3405962019046336,8.20088140014225,0.0,56.936939287927856,812.7421372927129,77,0.6062992125984252,77,0.6062992125984252,-0.2665867699751038,2.0617159469416135,15,0,22,0,79,79,0.6220472440944882,0.22542202533307948,0.22206986085509803,0,50,3,7.751937984496124,13,36,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,11,0.0,2,0,cached_smoke,scientific,A_return_11_sigma0,65,64,0.0,zero_sigma_exact_zero,0,3.0063160417400656,0.0,0.0,True,True,0.04771930224984231,,3.0063160417400656,3.2478697474756055,8.297603485720018,0.0,36.89641411415314,197.2926808202862,39,0.6190476190476191,39,0.6190476190476191,-0.11549690986108498,1.8106244486562686,7,1,12,1,41,41,0.6507936507936508,0.2734356014858034,0.2834614048886192,0,24,63,63.0,63,0,0,1,1,65,0,0
exact_scipy,corrected_candidate,A,return,11,0.0,2,1,cached_smoke,scientific,A_return_11_sigma0,65,64,0.0,zero_sigma_exact_zero,0,2.5747115841094317,0.0,0.0,True,True,0.04086843784300685,,2.5747115841094317,3.292327690047585,8.137527357719641,0.0,37.91434040356245,429.75662238906943,39,0.6190476190476191,39,0.6190476190476191,-0.2510035300425867,2.003173663408707,7,0,10,0,41,41,0.6507936507936508,0.2187032942577196,0.21541246413247714,0,24,3,7.815384615384615,13,22,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,11,0.0,4,0,cached_smoke,scientific,A_return_11_sigma0,33,32,0.0,zero_sigma_exact_zero,0,2.4975706401965634,0.0,0.0,True,True,0.08056679484505043,,2.4975706401965634,3.166049866966633,8.297530031180177,0.0,24.341276134033517,129.37721745059198,19,0.6129032258064516,19,0.6129032258064516,0.0026338775285749626,1.5974347748687905,2,1,2,1,21,21,0.6774193548387096,0.2467606536057716,0.21606562448174196,0,12,63,63.0,63,0,0,1,1,33,0,0
exact_scipy,corrected_candidate,A,return,11,0.0,4,1,cached_smoke,scientific,A_return_11_sigma0,33,32,0.0,zero_sigma_exact_zero,0,2.386037251399075,0.0,0.0,True,True,0.07696894359351854,,2.386037251399075,3.1198048693650366,8.106111555738472,0.0,33.09910179572248,179.75875590675707,19,0.6129032258064516,19,0.6129032258064516,-0.24880088933343486,1.9066509880827012,2,0,2,0,21,21,0.6774193548387096,0.18514563787564509,0.1613648317247569,0,12,3,7.878787878787879,13,12,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,11,0.05,1,0,cached_smoke,scientific,A_return_11_sigma50,129,128,0.055153732833621016,static_sigma50_train_like_pool,256,5.820490881651369,0.056580331137315795,0.009720886483248476,True,False,0.045830636863396605,0.830961650440799,5.820490881651369,3.6739667411798105,22.690363290321528,1.1801544626210012,378.1140749778993,2452.42404478771,127,1.0,0,0.0,,,7,3,8,3,127,1,0.007874015748031496,0.0,,0,0,63,63.0,63,0,0,1,1,129,0,0
exact_scipy,corrected_candidate,A,return,11,0.05,1,1,cached_smoke,scientific,A_return_11_sigma50,129,128,0.1045617016282595,static_sigma50_train_like_pool,256,9.090730657408546,0.03646267325754543,0.004010972784440595,True,False,0.0715805563575476,0.6845771945452138,9.090730657408546,3.6284387962088256,23.36807109595877,2.275495373035236,440.50948810956294,2339.8392867837247,127,1.0,0,0.0,,,2,2,5,2,127,0,0.0,,,0,0,2,6.868217054263566,16,95,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,11,0.05,2,0,cached_smoke,scientific,A_return_11_sigma50,65,64,0.06467399107753946,static_sigma50_train_like_pool,128,3.5365132104642223,0.056580331137315795,0.01599890280910014,True,False,0.056135130324828926,0.8679707157321859,3.5365132104642223,2.773160313855648,15.548415277291127,0.10933296744237471,109.38491825715418,715.1759181855859,63,1.0,0,0.0,,,8,1,12,1,63,5,0.07936507936507936,0.12418309434396571,0.24836618868793145,0,0,63,63.0,63,0,0,1,1,65,0,0
exact_scipy,corrected_candidate,A,return,11,0.05,2,1,cached_smoke,scientific,A_return_11_sigma50,65,64,0.11098942010746575,static_sigma50_train_like_pool,128,5.278804385919518,0.03646267325754543,0.006907373448958362,True,False,0.08379054580824631,0.7549417388352505,5.278804385919518,2.897211866439506,14.892426257056734,-0.19164122925169774,156.89780522126313,675.891508971024,63,1.0,0,0.0,,,1,2,1,2,63,0,0.0,,,0,0,2,6.938461538461539,14,44,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,11,0.05,4,0,cached_smoke,scientific,A_return_11_sigma50,33,32,0.05785205792112252,static_sigma50_train_like_pool,64,2.497182565832908,0.056580331137315795,0.022657667049042544,True,False,0.08055427631719059,1.3924185104533542,2.497182565832908,2.733782257710929,9.961103416466237,0.17527444286377472,25.341770163478863,159.72034178015963,31,1.0,6,0.1935483870967742,-0.5576118344174045,2.2658571632658635,1,1,1,1,31,7,0.22580645161290322,0.1591904854903505,0.3157380011796258,0,0,63,63.0,63,0,0,1,1,33,0,0
exact_scipy,corrected_candidate,A,return,11,0.05,4,1,cached_smoke,scientific,A_return_11_sigma50,33,32,0.10801281900487454,static_sigma50_train_like_pool,64,3.446031861858882,0.03646267325754543,0.010581060976573933,True,False,0.11116231812448006,1.0291585679238997,3.446031861858882,2.411811954408936,9.570452942713661,0.1996559512849635,42.95754860125065,156.05573160964474,31,1.0,2,0.06451612903225806,-0.39850762958843455,1.9945448118982885,1,0,1,0,31,4,0.12903225806451613,0.18018985701721582,0.05693399313774353,0,0,2,6.666666666666667,14,21,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,1000,0.0,1,0,fresh_train_like,scientific,A_return_1000_sigma0,129,128,0.0,zero_sigma_exact_zero,0,3.3680767995005483,0.0,0.0,True,True,0.026520289759846837,,3.3680767995005483,3.525362609390478,9.008466116246368,-8.951719505639057e-16,110.92303909465221,905.5857257731896,71,0.5590551181102362,71,0.5590551181102362,0.010933647904657253,1.6497224009824392,10,1,16,1,73,73,0.5748031496062992,0.30181738657924434,0.24265254518881116,0,56,63,63.0,63,0,0,1,1,129,0,0
exact_scipy,corrected_candidate,A,return,1000,0.0,1,1,fresh_train_like,scientific,A_return_1000_sigma0,129,128,0.0,zero_sigma_exact_zero,0,3.4545567655553753,0.0,0.0,True,True,0.027201234374451773,,3.4545567655553753,3.800039467971449,8.974785523767054,0.0,60.73165650083997,889.6542368508199,71,0.5590551181102362,71,0.5590551181102362,-0.4491947894947131,2.3119711971989405,25,0,32,0,73,73,0.5748031496062992,0.1662252904944561,0.20645187282697755,0,56,2,8.573643410852712,18,40,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,1000,0.0,2,0,fresh_train_like,scientific,A_return_1000_sigma0,65,64,0.0,zero_sigma_exact_zero,0,2.4521135067381055,0.0,0.0,True,True,0.03892243661489056,,2.4521135067381055,3.005300079162673,9.008379603689761,0.0,40.02676805419931,255.2359846626899,35,0.5555555555555556,35,0.5555555555555556,0.06260930519816135,1.5587440784963926,5,0,5,1,37,37,0.5873015873015873,0.3181758685778824,0.22980286748331238,0,28,63,63.0,63,0,0,1,1,65,0,0
exact_scipy,corrected_candidate,A,return,1000,0.0,2,1,fresh_train_like,scientific,A_return_1000_sigma0,65,64,0.0,zero_sigma_exact_zero,0,3.1801760275111084,0.0,0.0,True,True,0.05047898456366839,,3.1801760275111084,3.768155217520812,8.971089081145891,0.0,43.151720603052425,487.90672711948037,35,0.5555555555555556,35,0.5555555555555556,-0.4420729073398603,2.253362889770319,8,0,10,0,37,37,0.5873015873015873,0.16059489139501607,0.20498112861690235,0,28,3,8.646153846153846,15,23,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,1000,0.0,4,0,fresh_train_like,scientific,A_return_1000_sigma0,33,32,0.0,zero_sigma_exact_zero,0,1.7462829795682078,0.0,0.0,True,True,0.05633170901832928,,1.7462829795682078,2.4849637982342037,9.007755100856127,2.2920733411616134e-16,36.671997171188856,231.65017452815596,18,0.5806451612903226,18,0.5806451612903226,0.13808787234571349,1.4262076544673294,0,1,1,1,20,20,0.6451612903225806,0.2888504129109082,0.16843867619711664,0,13,63,63.0,63,0,0,1,1,33,0,0
exact_scipy,corrected_candidate,A,return,1000,0.0,4,1,fresh_train_like,scientific,A_return_1000_sigma0,33,32,0.0,zero_sigma_exact_zero,0,3.0147407373030446,0.0,0.0,True,True,0.09724970120332402,,3.0147407373030446,3.6307044362098986,8.946326372853605,0.0,36.42681907026426,214.0490831391994,18,0.5806451612903226,18,0.5806451612903226,-0.3562940928853583,2.0198159184094853,1,0,2,0,20,20,0.6451612903225806,0.1487487281126471,0.14341514700717728,0,13,3,8.757575757575758,15,16,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,1000,0.05,1,0,fresh_train_like,scientific,A_return_1000_sigma50,129,128,0.055153732833621016,static_sigma50_train_like_pool,256,5.795857213389527,0.027342356419054747,0.004717569017381714,True,False,0.04563667097157108,0.8274448278821038,5.795857213389527,3.296297257380055,23.52485743117272,1.866339951644221,306.80576711536696,2369.287981362768,127,1.0,0,0.0,,,5,4,9,4,127,4,0.031496062992125984,0.4565907808980347,0.24304254487607804,0,0,63,63.0,63,0,0,1,1,129,0,0
exact_scipy,corrected_candidate,A,return,1000,0.05,1,1,fresh_train_like,scientific,A_return_1000_sigma50,129,128,0.1045617016282595,static_sigma50_train_like_pool,256,9.45270288342007,0.0753963200453347,0.007976165227575169,True,False,0.07443073136551236,0.7118355019711752,9.45270288342007,3.885975803686911,25.456710645323582,-1.338666043121857,465.18414280077354,2529.899987344319,127,1.0,0,0.0,,,5,1,6,2,127,0,0.0,,,0,0,2,7.821705426356589,17,100,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,1000,0.05,2,0,fresh_train_like,scientific,A_return_1000_sigma50,65,64,0.06467399107753946,static_sigma50_train_like_pool,128,3.384975260169727,0.027342356419054747,0.008077564625297665,True,False,0.05372976603444011,0.8307785732601841,3.384975260169727,2.2846645555021716,13.986376572198985,-0.18867856937364585,82.69309965397967,499.8737998581737,63,1.0,2,0.031746031746031744,-0.0037439543146710053,1.6320224328680941,4,1,5,2,63,3,0.047619047619047616,0.30764529009389197,0.43507614165098724,0,0,63,63.0,63,0,0,1,1,65,0,0
exact_scipy,corrected_candidate,A,return,1000,0.05,2,1,fresh_train_like,scientific,A_return_1000_sigma50,65,64,0.11098942010746575,static_sigma50_train_like_pool,128,5.959934036332302,0.0753963200453347,0.012650529281987325,True,False,0.0946021275608302,0.852352660904359,5.959934036332302,3.204430059485394,16.19635905579341,-1.178401700722233,171.7512549210472,771.6012620362899,63,1.0,0,0.0,,,4,0,5,0,63,0,0.0,,,0,0,2,7.7384615384615385,17,47,0,0,0,0,0,0
exact_scipy,corrected_candidate,A,return,1000,0.05,4,0,fresh_train_like,scientific,A_return_1000_sigma50,33,32,0.05785205792112252,static_sigma50_train_like_pool,64,1.7341143124168288,0.027342356419054747,0.01576733218985305,True,False,0.0559391713682848,0.9669348572621943,1.7341143124168288,1.3426808272928614,7.353624292301571,-0.06982816324594684,35.41863155418331,202.37120454798225,31,1.0,0,0.0,,,2,0,2,0,31,3,0.0967741935483871,0.08879372954927024,0.09369875923375656,0,0,63,63.0,63,0,0,1,1,33,0,0
