family,seed,sigma,warp,variant,interval_index,u_midpoint,h_master,h_variant,nu_variant,nu_reference,ratio_observed,ratio_predicted_derivative,relative_deviation,shortcut_ratio
B,1005,0.0,u_pow_1p5,resampled_states,75,0.73828125,0.010069124303307975,0.0078125,0.48794319464155933,0.3785886531249615,1.2888479108234208,1.28884941420633,-1.1664534993014937e-06,1.0
B,1005,0.0,u_pow_1p5,resampled_states,76,0.74609375,0.01012226013883144,0.0078125,0.31295669308317065,0.24154429259654747,1.2956492977704244,1.2956507776017425,-1.1421529193931851e-06,1.0
B,1005,0.0,u_pow_1p5,resampled_states,77,0.75390625,0.010175118493145452,0.0078125,0.2749331447190988,0.21109485796798527,1.3024151671226178,1.3024166240109192,-1.118603889472434e-06,1.0
B,1005,0.0,u_pow_1p5,resampled_states,78,0.76171875,0.010227703668525545,0.0078125,1.0261508573532012,0.7838322103271896,1.3091460695712698,1.3091475041033382,-1.0957757349503259e-06,1.0
B,1005,0.0,u_pow_1p5,resampled_states,79,0.76953125,0.01028001985720639,0.0078125,0.9339613289313746,0.7097819832674154,1.315842541722418,1.3158439544642062,-1.073639304590355e-06,1.0
B,1005,0.0,u_pow_1p5,resampled_states,80,0.77734375,0.010332071145281452,0.0078125,1.2062227012570048,0.9120741350947835,1.3225051065960258,1.3225064980936767,-1.0521669669585528e-06,1.0
B,1005,0.0,u_pow_1p5,resampled_states,81,0.78515625,0.010383861516428894,0.0078125,3.1927902180057544,2.4021577655581368,1.3291342741028984,1.329135644883546,-1.0313323948047965e-06,1.0
B,1005,0.0,u_pow_1p5,resampled_states,82,0.79296875,0.010435394855468738,0.0078125,0.17566599425740037,0.1315130475792902,1.3357305414999987,1.3357318920726569,-1.0111105875135668e-06,1.0
B,1005,0.0,u_pow_1p5,resampled_states,83,0.80078125,0.010486674951764141,0.0078125,1.74630579940046,1.3009856909430546,1.34229439382581,1.342295724682158,-9.914777522883359e-07,1.0
B,1005,0.0,u_pow_1p5,resampled_states,84,0.80859375,0.010537705502473238,0.0078125,2.7258064953288255,2.020872877853566,1.3488263043165742,1.3488276159317025,-9.724112353523274e-07,1.0
B,1005,0.0,u_pow_1p5,resampled_states,85,0.81640625,0.010588490115659877,0.0078125,0.9600357453876427,0.7083426606545535,1.3553267348044642,1.35532802763759,-9.538894640444796e-07,1.0
B,1005,0.0,u_pow_1p5,resampled_states,86,0.82421875,0.010639032313270902,0.0078125,0.6815828939337649,0.5005028842910284,1.3617961360986754,1.3617974105938078,-9.35891875256134e-07,1.0
B,1005,0.0,u_pow_1p5,resampled_states,87,0.83203125,0.010689335533986322,0.0078125,0.5100807388354553,0.37280200995485885,1.3682349483502492,1.3682362049368522,-9.183988835110761e-07,1.0
B,1005,0.0,u_pow_1p5,resampled_states,88,0.83984375,0.01073940313595001,0.0078125,0.17521410936380732,0.1274614810596413,1.3746436014016012,1.374644840495173,-9.013917888065755e-07,1.0
B,1005,0.0,u_pow_1p5,resampled_states,89,0.84765625,0.010789238399385392,0.0078125,1.2045712886378652,0.8722314628824406,1.3810225151213302,1.381023737124022,-8.848527790318479e-07,1.0
B,1005,0.0,u_pow_1p5,resampled_states,90,0.85546875,0.010838844529104108,0.0078125,1.0206172748921887,0.7356478302354877,1.3873720997253258,1.3873733050264445,-8.687648193336739e-07,1.0
B,1005,0.0,u_pow_1p5,resampled_states,91,0.86328125,0.010888224656910528,0.0078125,0.58448678825998,0.4193799427515446,1.3936927560845476,1.3936939450611099,-8.531116652474079e-07,1.0
B,1005,0.0,u_pow_1p5,resampled_states,92,0.87109375,0.010937381843909688,0.0078125,0.0,0.0,nan,1.3999860490376324,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,93,0.87890625,0.010986319082721185,0.0078125,0.0,0.0,nan,1.40625,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,94,0.88671875,0.011035039299605587,0.0078125,0.0,0.0,nan,1.4124861724986904,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,95,0.89453125,0.011083545356506685,0.0078125,0.0,0.0,nan,1.4186949328520209,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,96,0.90234375,0.01113184005301271,0.0078125,0.0,0.0,nan,1.4248766393972496,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,97,0.91015625,0.01117992612824259,0.0078125,0.0,0.0,nan,1.4310316427319139,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,98,0.91796875,0.01122780626265818,0.0078125,0.0,0.0,nan,1.4371602859458648,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,99,0.92578125,0.011275483079808857,0.0078125,0.0,0.0,nan,1.443262904844436,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,100,0.93359375,0.01132295914800785,0.0078125,0.0,0.0,nan,1.4493398281631538,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,101,0.94140625,0.011370236981947945,0.0078125,0.0,0.0,nan,1.4553913777743772,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,102,0.94921875,0.011417319044255025,0.0078125,0.0,0.0,nan,1.4614178688862403,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,103,0.95703125,0.011464207746984978,0.0078125,0.0,0.0,nan,1.467419610234237,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,104,0.96484375,0.011510905453066433,0.0078125,0.0,0.0,nan,1.4733969042657855,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,105,0.97265625,0.011557414477689432,0.0078125,0.0,0.0,nan,1.479350047318078,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,106,0.98046875,0.011603737089645239,0.0078125,0.0,0.0,nan,1.4852793297895182,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,107,0.98828125,0.011649875512617869,0.0078125,0.0,0.0,nan,1.4911850363050188,nan,1.0
B,1005,0.0,u_pow_1p5,resampled_states,108,0.99609375,0.011695831926429756,0.0078125,0.0,0.0,nan,1.4970674458754354,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,0,0.00390625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,1,0.01171875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,2,0.01953125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,3,0.02734375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,4,0.03515625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,5,0.04296875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,6,0.05078125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,7,0.05859375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,8,0.06640625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,9,0.07421875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,10,0.08203125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,11,0.08984375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,12,0.09765625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,13,0.10546875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,14,0.11328125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,15,0.12109375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,16,0.12890625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,17,0.13671875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,18,0.14453125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,19,0.15234375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,20,0.16015625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,21,0.16796875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,22,0.17578125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,23,0.18359375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,24,0.19140625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,25,0.19921875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,26,0.20703125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,27,0.21484375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,28,0.22265625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,29,0.23046875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,30,0.23828125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,31,0.24609375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,32,0.25390625,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,33,0.26171875,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,34,0.26953125,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,35,0.27734375,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,36,0.28515625,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,37,0.29296875,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,38,0.30078125,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,39,0.30859375,0.0078125,0.005208333333333259,0.027824139330711657,0.018549426220474174,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,40,0.31640625,0.0078125,0.00520833333333337,3.6202283731676586,2.4134855821117895,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,41,0.32421875,0.0078125,0.00520833333333337,7.029295646995806,4.686197097997237,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,42,0.33203125,0.0078125,0.005208333333333259,9.222704438570833,6.148469625713801,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,43,0.33984375,0.0078125,0.00520833333333337,9.072409341036185,6.048272894024166,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,44,0.34765625,0.0078125,0.00520833333333337,8.892749658026254,5.928499772017545,1.4999999999999891,1.5,-7.253457094217689e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,45,0.35546875,0.0078125,0.005208333333333259,8.686413244513313,5.790942163008793,1.500000000000021,1.5,1.4062824978585317e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,46,0.36328125,0.0078125,0.00520833333333337,8.456160625597644,5.637440417065136,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,47,0.37109375,0.0078125,0.00520833333333337,8.204793127698656,5.469862085132476,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,48,0.37890625,0.0078125,0.005208333333333259,7.935122215774093,5.290081477182653,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,49,0.38671875,0.0078125,0.00520833333333337,7.649940402486133,5.099960268324125,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,50,0.39453125,0.0078125,0.00520833333333337,7.3519940513647315,4.901329367576523,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,51,0.40234375,0.0078125,0.005208333333333259,7.043958348621005,4.695972232413936,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,52,0.41015625,0.0078125,0.00520833333333337,6.728414668443742,4.485609778962527,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,53,0.41796875,0.0078125,0.00520833333333337,6.407830505450634,4.271887003633786,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,54,0.42578125,0.0078125,0.005208333333333259,6.084542096559841,4.056361397706503,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,55,0.43359375,0.0078125,0.00520833333333337,5.760739803940462,3.840493202627002,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,56,0.44140625,0.0078125,0.005208333333333259,5.438456281833061,3.6256375212219893,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,57,0.44921875,0.0078125,0.00520833333333337,5.1195574037815055,3.4130382691876946,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,58,0.45703125,0.0078125,0.00520833333333337,4.805735883980491,3.203823922653683,1.4999999999999896,1.5,-6.957397620984314e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,59,0.46484375,0.0078125,0.005208333333333259,4.498507487608718,2.9990049917391026,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,60,0.47265625,0.0078125,0.00520833333333337,4.199209690768393,2.799473127178949,1.4999999999999891,1.5,-7.253457094217689e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,61,0.48046875,0.0078125,0.00520833333333337,3.9090026213241083,2.606001747549424,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,62,0.48828125,0.0078125,0.005208333333333259,3.6288720878012306,2.4192480585341194,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,63,0.49609375,0.0078125,0.00520833333333337,3.3596344846880255,2.2397563231253663,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,64,0.50390625,0.0078125,0.00520833333333337,3.1019433489615276,2.067962232641033,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,65,0.51171875,0.0078125,0.005208333333333259,2.8562973343135947,1.9041982228757028,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,66,0.51953125,0.0078125,0.00520833333333337,2.6230493661553904,1.7486995774369394,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,67,0.52734375,0.0078125,0.00520833333333337,2.40241674169489,1.601611161129938,1.4999999999999896,1.5,-6.957397620984314e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,68,0.53515625,0.0078125,0.005208333333333259,2.194491944812566,1.4629946298750234,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,69,0.54296875,0.0078125,0.00520833333333337,1.9992539546439847,1.332835969762666,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,70,0.55078125,0.0078125,0.00520833333333337,1.816579839194422,1.2110532261296232,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,71,0.55859375,0.0078125,0.005208333333333259,1.6462564404227094,1.097504293615124,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,72,0.56640625,0.0078125,0.00520833333333337,1.681895301586048,1.1212635343907067,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,73,0.57421875,0.0078125,0.00520833333333337,2.08168581979541,1.387790546530283,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,74,0.58203125,0.0078125,0.005208333333333259,2.4666155633111084,1.6444103755407156,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,75,0.58984375,0.0078125,0.00520833333333337,2.01964782759201,1.3464318850613495,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,76,0.59765625,0.0078125,0.00520833333333337,2.734944104038485,1.823296069359003,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,77,0.60546875,0.0078125,0.005208333333333259,2.3624147278957377,1.5749431519304693,1.5000000000000215,1.5,1.4358884451818692e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,78,0.61328125,0.0078125,0.00520833333333337,1.9731256780170485,1.3154171186780417,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,79,0.62109375,0.0078125,0.00520833333333337,1.5697175225734088,1.04647834838228,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,80,0.62890625,0.0078125,0.005208333333333259,1.1549990590026504,0.7699993726684227,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,81,0.63671875,0.0078125,0.00520833333333337,0.7319147919623338,0.48794319464155933,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,82,0.64453125,0.0078125,0.00520833333333337,0.46943503962475264,0.31295669308317065,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,83,0.65234375,0.0078125,0.005208333333333259,0.4123997170786541,0.2749331447190988,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,84,0.66015625,0.0078125,0.00520833333333337,0.5567942774859307,0.3711961849906231,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,85,0.66796875,0.0078125,0.00520833333333337,0.9824320085438601,0.6549546723625781,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,86,0.67578125,0.0078125,0.005208333333333259,1.400941993397082,0.9339613289313746,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,87,0.68359375,0.0078125,0.00520833333333337,1.8093340518854943,1.2062227012570048,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,88,0.69140625,0.0078125,0.00520833333333337,2.204739692441264,1.4698264616275196,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,89,0.69921875,0.0078125,0.005208333333333259,2.584445634567389,1.7229637563782347,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,90,0.70703125,0.0078125,0.00520833333333337,0.26349899138609867,0.17566599425740037,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,91,0.71484375,0.0078125,0.00520833333333337,2.6194586991006714,1.74630579940046,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,92,0.72265625,0.0078125,0.005208333333333259,2.2413718769740036,1.4942479179826478,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,93,0.73046875,0.0078125,0.00520833333333337,1.8473378660192534,1.2315585773461777,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,94,0.73828125,0.0078125,0.00520833333333337,1.4400536180814538,0.9600357453876427,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,95,0.74609375,0.0078125,0.005208333333333259,1.0223743409006618,0.6815828939337649,1.500000000000021,1.5,1.4062824978585317e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,96,0.75390625,0.0078125,0.00520833333333337,0.5972801984020706,0.39818679893471653,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,97,0.76171875,0.0078125,0.00520833333333337,0.16784090985110703,0.11189393990073881,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,98,0.76953125,0.0078125,0.005208333333333259,0.2628211640457147,0.17521410936380732,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,99,0.77734375,0.0078125,0.00520833333333337,0.6915688271674889,0.4610458847783292,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,100,0.78515625,0.0078125,0.00520833333333337,1.115288105789296,0.743525403859536,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,101,0.79296875,0.0078125,0.005208333333333259,1.5309259123383048,1.0206172748921887,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,102,0.80078125,0.0078125,0.00520833333333337,0.8767301823899638,0.58448678825998,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,103,0.80859375,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,104,0.81640625,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,105,0.82421875,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,106,0.83203125,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,107,0.83984375,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,108,0.84765625,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,109,0.85546875,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,110,0.86328125,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,111,0.87109375,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,112,0.87890625,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,113,0.88671875,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,114,0.89453125,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,115,0.90234375,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,116,0.91015625,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,117,0.91796875,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,118,0.92578125,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,119,0.93359375,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,120,0.94140625,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,121,0.94921875,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,122,0.95703125,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,123,0.96484375,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,124,0.97265625,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,125,0.98046875,0.0078125,0.005208333333333259,0.0,0.0,nan,1.5,nan,1.0
B,1005,0.0,piecewise_fast_slow,clock_warp_same_states,126,0.98828125,0.0078125,0.00520833333333337,0.0,0.0,nan,1.5,nan,1.0
